@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 66\nSize of the tree: 131\n','Number of leaves: 62\nSize of the tree: 123\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 52\nSize of the tree: 103\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 76\nSize of the tree: 151\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 70\nSize of the tree: 139\n','Number of leaves: 67\nSize of the tree: 133\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 65\nSize of the tree: 129\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 75\nSize of the tree: 149\n','Number of leaves: 78\nSize of the tree: 155\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 26\nSize of the tree: 51\n','Number of rules: 64\n','Number of rules: 63\n','Number of rules: 47\n','Number of rules: 56\n','Number of rules: 58\n','Number of rules: 50\n','Number of rules: 59\n','Number of rules: 61\n','Number of rules: 53\n','Number of rules: 60\n','Number of rules: 57\n','Number of rules: 49\n','Number of rules: 55\n','Number of rules: 65\n','Number of rules: 54\n','Number of rules: 46\n','Number of rules: 52\n','Number of rules: 67\n','Number of rules: 62\n','Number of rules: 51\n','Number of rules: 45\n','Number of rules: 66\n','Number of rules: 42\n','Number of rules: 23\n','Number of rules: 40\n','Number of rules: 48\n','Number of rules: 37\n','Number of rules: 28\n','Number of rules: 24\n','Number of rules: 44\n','Number of rules: 41\n','Number of rules: 20\n','Number of rules: 39\n','Number of rules: 43\n','Number of rules: 38\n','Number of rules: 21\n','Number of rules: 22\n','Number of rules: 11\n','Number of rules: 14\n','Number of rules: 15\n','Number of rules: 19\n','Number of rules: 17\n','Number of rules: 16\n','Number of rules: 18\n','Number of rules: 13\n','Number of rules: 12\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

pacman_info,2,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210225.1922,470,53,37,16,0,69.811321,30.188679,0,0.590536,0.143777,0.30718,48.538051,79.829712,111.571319,7548.735274,-7437.163955,2.105119,142.428967,-140.323848,65.844006,1.24234,59.015172,1,5,0,0,1,48,0,0,1,1,1,1,1,1,0.698113,0.102999,0.897001,0.301887,0.694969,0.698113,0.695887,0.594786,0.849802,0.705431,0.659952,0.698113,0.005,0,0.015625,0,15.625,0,31629,33765,4992,86.792453,37.358491,'Number of leaves: 60\nSize of the tree: 119\n',119,60,60
pacman_info,2,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210225.1922,470,53,34,19,0,64.150943,35.849057,0,0.500744,0.155918,0.329821,52.636885,85.713791,111.571319,6482.773787,-6371.202468,2.105119,122.316487,-120.211367,61.237581,1.155426,54.88649,1,5,0,0,1,48,0,0,1,1,1,1,1,1,0.641509,0.169772,0.830228,0.358491,0.667006,0.641509,0.622327,0.496015,0.816254,0.620662,0.663333,0.641509,0.005,0.001,0,0.015625,0,15.625,35985,33765,4992,88.679245,35.09434,'Number of leaves: 69\nSize of the tree: 137\n',137,69,69
pacman_info,2,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210225.1922,471,52,36,16,0,69.230769,30.769231,0,0.583166,0.148292,0.312186,50.267354,81.504916,107.976605,6481.998716,-6374.02211,2.076473,124.653821,-122.577348,62.750437,1.206739,58.114845,1,4,0,0,1,48,0,0,1,1,1,1,1,1,0.692308,0.108329,0.891671,0.307692,0.70897,0.692308,0.695874,0.586638,0.834937,0.676548,0.711514,0.692308,0.004,0.001,0,0,0,0,32597,33834,4923,86.538462,40,'Number of leaves: 62\nSize of the tree: 123\n',123,62,62
pacman_info,2,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210225.1922,471,52,27,25,0,51.923077,48.076923,0,0.36985,0.183345,0.37123,61.942487,96.556221,109.359224,11848.416803,-11739.057579,2.103062,227.854169,-225.751107,50.65666,0.974167,46.321341,1,4,0,0,1,48,0,0,1,1,1,1,1,1,0.519231,0.146345,0.853655,0.480769,0.557816,0.519231,0.52535,0.375921,0.761174,0.562167,0.545455,0.519231,0.008,0,0.015625,0,15.625,0,37437,33834,4923,76.923077,35.384615,'Number of leaves: 72\nSize of the tree: 143\n',143,72,72
pacman_info,2,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210225.1922,471,52,36,16,0,69.230769,30.769231,0,0.577665,0.143367,0.310895,48.435969,80.863039,109.359224,6477.309343,-6367.950119,2.103062,124.563641,-122.460579,62.966273,1.21089,57.577468,1,4,0,0,1,48,0,0,1,1,1,1,1,1,0.692308,0.112452,0.887548,0.307692,0.681621,0.692308,0.682567,0.581991,0.856828,0.683639,0.655844,0.692308,0.006,0.001,0.015625,0,15.625,0,36953,33834,4923,88.461538,38.846154,'Number of leaves: 71\nSize of the tree: 141\n',141,71,71
pacman_info,2,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210225.1922,471,52,31,21,0,59.615385,40.384615,0,0.436823,0.169843,0.340334,57.380948,88.520187,109.359224,4352.135195,-4242.775971,2.103062,83.694908,-81.591846,53.729657,1.033263,49.131344,1,4,0,0,1,48,0,0,1,1,1,1,1,1,0.596154,0.171241,0.828759,0.403846,0.573077,0.596154,0.572538,0.429535,0.817148,0.625675,0.596973,0.596154,0.004,0,0,0,0,0,33081,33834,4923,88.461538,40.769231,'Number of leaves: 63\nSize of the tree: 125\n',125,63,63
pacman_info,2,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210225.1922,471,52,28,24,0,53.846154,46.153846,0,0.376623,0.194958,0.359909,65.865784,93.611607,109.359224,7570.649035,-7461.289811,2.103062,145.589405,-143.486343,46.711986,0.898307,42.714263,1,4,0,0,1,48,0,0,1,1,1,1,1,1,0.538462,0.164879,0.835121,0.461538,0.547161,0.538462,0.539714,0.376451,0.77471,0.581559,0.563861,0.538462,0.005,0,0,0,0,0,31629,33834,4923,86.538462,47.307692,'Number of leaves: 60\nSize of the tree: 119\n',119,60,60
pacman_info,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210225.1922,471,52,27,25,0,51.923077,48.076923,0,0.350974,0.184684,0.35849,62.39494,93.242457,109.359224,8635.643114,-8526.28389,2.103062,166.07006,-163.966998,48.938279,0.941121,44.750023,1,4,0,0,1,48,0,0,1,1,1,1,1,1,0.519231,0.164398,0.835602,0.480769,0.537196,0.519231,0.524051,0.361244,0.783935,0.611752,0.528972,0.519231,0.003,0,0,0,0,0,28725,33834,4923,84.615385,43.076923,'Number of leaves: 54\nSize of the tree: 107\n',107,54,54
pacman_info,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210225.1922,471,52,31,21,0,59.615385,40.384615,0,0.461538,0.177686,0.339111,59.798927,87.820727,110.197355,6488.771711,-6378.574356,2.11918,124.784071,-122.664891,55.2779,1.063037,50.162637,1,4,0,0,1,48,0,0,1,1,1,1,1,1,0.596154,0.138643,0.861357,0.403846,0.629346,0.596154,0.587462,0.467601,0.818331,0.637836,0.605093,0.596154,0.003,0,0.015625,0,15.625,0,32597,33834,4923,88.461538,45.384615,'Number of leaves: 62\nSize of the tree: 123\n',123,62,62
pacman_info,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20210225.1922,470,53,40,13,0,75.471698,24.528302,0,0.663574,0.124304,0.27828,41.943929,72.280157,111.708607,4325.794209,-4214.085601,2.10771,81.618759,-79.511049,73.754207,1.391589,66.023746,1,5,0,0,1,48,0,0,1,1,1,1,1,1,0.754717,0.099303,0.900697,0.245283,0.75586,0.754717,0.749273,0.666482,0.903741,0.779342,0.7361,0.754717,0.003,0,0,0,0,0,36953,33765,4992,92.45283,35.471698,'Number of leaves: 71\nSize of the tree: 141\n',141,71,71
