@relation InstanceResultListener

@attribute Key_Dataset {pacman_info,pacman_info-weka.filters.unsupervised.attribute.Remove-R3,pacman_info-weka.filters.unsupervised.attribute.Remove-R1-2,pacman_info-weka.filters.unsupervised.attribute.Remove-R1-3,'pacman_info-weka.filters.unsupervised.attribute.Remove-R1-2,4',pacman_info-weka.filters.unsupervised.attribute.Remove-R3-4,pacman_info-weka.filters.unsupervised.attribute.Remove-R4}
@attribute Key_Run {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Fold {1,2,3,4,5,6,7,8,9,10}
@attribute Key_Scheme {weka.classifiers.trees.J48,weka.classifiers.lazy.IBk,weka.classifiers.rules.PART,weka.classifiers.rules.ZeroR,weka.classifiers.bayes.NaiveBayes}
@attribute Key_Scheme_options {'-C 0.25 -M 2','-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"','-K 5 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',''}
@attribute Key_Scheme_version_ID {-217733168393644444,-3080186098777067172,8121455039782598361,48055541465867954,5995231201785697655}
@attribute Date_time numeric
@attribute Number_of_training_instances numeric
@attribute Number_of_testing_instances numeric
@attribute Number_correct numeric
@attribute Number_incorrect numeric
@attribute Number_unclassified numeric
@attribute Percent_correct numeric
@attribute Percent_incorrect numeric
@attribute Percent_unclassified numeric
@attribute Kappa_statistic numeric
@attribute Mean_absolute_error numeric
@attribute Root_mean_squared_error numeric
@attribute Relative_absolute_error numeric
@attribute Root_relative_squared_error numeric
@attribute SF_prior_entropy numeric
@attribute SF_scheme_entropy numeric
@attribute SF_entropy_gain numeric
@attribute SF_mean_prior_entropy numeric
@attribute SF_mean_scheme_entropy numeric
@attribute SF_mean_entropy_gain numeric
@attribute KB_information numeric
@attribute KB_mean_information numeric
@attribute KB_relative_information numeric
@attribute True_positive_rate numeric
@attribute Num_true_positives numeric
@attribute False_positive_rate numeric
@attribute Num_false_positives numeric
@attribute True_negative_rate numeric
@attribute Num_true_negatives numeric
@attribute False_negative_rate numeric
@attribute Num_false_negatives numeric
@attribute IR_precision numeric
@attribute IR_recall numeric
@attribute F_measure numeric
@attribute Matthews_correlation numeric
@attribute Area_under_ROC numeric
@attribute Area_under_PRC numeric
@attribute Weighted_avg_true_positive_rate numeric
@attribute Weighted_avg_false_positive_rate numeric
@attribute Weighted_avg_true_negative_rate numeric
@attribute Weighted_avg_false_negative_rate numeric
@attribute Weighted_avg_IR_precision numeric
@attribute Weighted_avg_IR_recall numeric
@attribute Weighted_avg_F_measure numeric
@attribute Weighted_avg_matthews_correlation numeric
@attribute Weighted_avg_area_under_ROC numeric
@attribute Weighted_avg_area_under_PRC numeric
@attribute Unweighted_macro_avg_F_measure numeric
@attribute Unweighted_micro_avg_F_measure numeric
@attribute Elapsed_Time_training numeric
@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 66\nSize of the tree: 131\n','Number of leaves: 62\nSize of the tree: 123\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 64\nSize of the tree: 127\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 52\nSize of the tree: 103\n','Number of leaves: 71\nSize of the tree: 141\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 76\nSize of the tree: 151\n','Number of leaves: 60\nSize of the tree: 119\n','Number of leaves: 69\nSize of the tree: 137\n','Number of leaves: 72\nSize of the tree: 143\n','Number of leaves: 63\nSize of the tree: 125\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 68\nSize of the tree: 135\n','Number of leaves: 61\nSize of the tree: 121\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 70\nSize of the tree: 139\n','Number of leaves: 67\nSize of the tree: 133\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 65\nSize of the tree: 129\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 75\nSize of the tree: 149\n','Number of leaves: 78\nSize of the tree: 155\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 44\nSize of the tree: 87\n','Number of leaves: 8\nSize of the tree: 15\n','Number of leaves: 7\nSize of the tree: 13\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 12\nSize of the tree: 23\n','Number of leaves: 10\nSize of the tree: 19\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 14\nSize of the tree: 27\n','Number of leaves: 11\nSize of the tree: 21\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 6\nSize of the tree: 11\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 2\nSize of the tree: 3\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 32\nSize of the tree: 63\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 31\nSize of the tree: 61\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 33\nSize of the tree: 65\n','Number of leaves: 38\nSize of the tree: 75\n','Number of leaves: 39\nSize of the tree: 77\n','Number of leaves: 43\nSize of the tree: 85\n','Number of leaves: 42\nSize of the tree: 83\n','Number of leaves: 36\nSize of the tree: 71\n','Number of leaves: 41\nSize of the tree: 81\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 34\nSize of the tree: 67\n','Number of leaves: 37\nSize of the tree: 73\n','Number of leaves: 40\nSize of the tree: 79\n','Number of leaves: 35\nSize of the tree: 69\n','Number of rules: 64\n','Number of rules: 63\n','Number of rules: 47\n','Number of rules: 56\n','Number of rules: 58\n','Number of rules: 50\n','Number of rules: 59\n','Number of rules: 61\n','Number of rules: 53\n','Number of rules: 60\n','Number of rules: 57\n','Number of rules: 49\n','Number of rules: 55\n','Number of rules: 65\n','Number of rules: 54\n','Number of rules: 46\n','Number of rules: 52\n','Number of rules: 67\n','Number of rules: 62\n','Number of rules: 51\n','Number of rules: 45\n','Number of rules: 66\n','Number of rules: 42\n','Number of rules: 23\n','Number of rules: 40\n','Number of rules: 48\n','Number of rules: 37\n','Number of rules: 28\n','Number of rules: 24\n','Number of rules: 44\n','Number of rules: 41\n','Number of rules: 20\n','Number of rules: 39\n','Number of rules: 43\n','Number of rules: 38\n','Number of rules: 21\n','Number of rules: 22\n','Number of rules: 11\n','Number of rules: 14\n','Number of rules: 15\n','Number of rules: 19\n','Number of rules: 17\n','Number of rules: 16\n','Number of rules: 18\n','Number of rules: 13\n','Number of rules: 12\n','Number of rules: 10\n','Number of rules: 9\n','Number of rules: 8\n','Number of rules: 7\n','Number of rules: 6\n','Number of rules: 2\n','Number of rules: 3\n','Number of rules: 27\n','Number of rules: 31\n','Number of rules: 30\n','Number of rules: 26\n','Number of rules: 29\n','Number of rules: 25\n','Number of rules: 32\n','Number of rules: 34\n','Number of rules: 35\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data
pacman_info,4,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,471,52,33,19,0,63.461538,36.538462,0,0.5,0.158563,0.29358,53.722345,76.604569,108.113894,54.06248,54.051414,2.079113,1.039663,1.03945,62.441227,1.200793,57.755044,0.75,3,0,0,1,48,0.25,1,1,0.75,0.857143,0.857143,1,1,0.634615,0.132532,0.867468,0.365385,0.657544,0.634615,0.635984,0.515833,0.88756,0.697217,0.614732,0.634615,0,0.001,0,0,0,0,35479,33834,4923,98.076923,38.076923,?,?,?,?
pacman_info,4,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,471,52,33,19,0,63.461538,36.538462,0,0.512821,0.161612,0.312662,54.389183,80.971076,110.197355,98.431254,11.766101,2.11918,1.892909,0.226271,59.078951,1.136134,53.61195,1,4,0,0,1,48,0,0,1,1,1,1,1,1,0.634615,0.117514,0.882486,0.365385,0.642857,0.634615,0.636946,0.517902,0.836161,0.657437,0.638278,0.634615,0,0.001,0,0,0,0,35479,33834,4923,88.461538,36.538462,?,?,?,?
pacman_info,5,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,470,53,32,21,0,60.377358,39.622642,0,0.476974,0.180242,0.321269,60.819018,83.446079,111.708607,102.710057,8.99855,2.10771,1.937926,0.169784,57.560406,1.086045,51.527279,1,5,0,0,1,48,0,0,1,1,1,1,1,1,0.603774,0.119589,0.880411,0.396226,0.647047,0.603774,0.613204,0.493351,0.83184,0.622711,0.603093,0.603774,0,0.001,0,0,0,0,35506,33765,4992,88.679245,39.622642,?,?,?,?
pacman_info,5,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,470,53,35,18,0,66.037736,33.962264,0,0.541346,0.156437,0.314093,52.786482,81.58199,111.708607,96.696922,15.011685,2.10771,1.82447,0.283239,62.825774,1.185392,56.240764,1,5,0,0,1,48,0,0,1,1,1,1,1,1,0.660377,0.122932,0.877068,0.339623,0.648787,0.660377,0.641195,0.531435,0.859086,0.674225,0.644754,0.660377,0,0.001,0,0,0,0,35482,33765,4992,88.679245,35.09434,?,?,?,?
pacman_info,5,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,470,53,33,20,0,62.264151,37.735849,0,0.459184,0.170872,0.325559,57.68507,84.606186,111.571319,115.634118,-4.062799,2.105119,2.181776,-0.076657,58.450601,1.102842,52.388554,0.8,4,0,0,1,48,0.2,1,1,0.8,0.888889,0.885253,1,1,0.622642,0.182227,0.817773,0.377358,0.608,0.622642,0.593706,0.468785,0.814206,0.62631,0.530438,0.622642,0,0.001,0,0,0,0,35410,33765,4992,84.90566,35.471698,?,?,?,?
pacman_info,5,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,471,52,27,25,0,51.923077,48.076923,0,0.346076,0.173227,0.319079,58.719777,83.304524,107.976605,84.358291,23.618314,2.076473,1.622275,0.454198,56.832267,1.092928,52.63387,1,4,0,0,1,48,0,0,1,1,1,1,1,1,0.519231,0.16012,0.83988,0.480769,0.530371,0.519231,0.522313,0.362071,0.845605,0.655253,0.488462,0.519231,0,0.001,0,0,0,0,35543,33834,4923,92.307692,38.076923,?,?,?,?
pacman_info,5,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,471,52,29,23,0,55.769231,44.230769,0,0.402,0.172606,0.335601,58.117565,86.959097,110.060067,124.371384,-14.311317,2.11654,2.391757,-0.275218,54.119088,1.040752,49.17232,1,4,0.041667,2,0.958333,46,0,0,0.666667,1,0.8,0.799305,1,1,0.557692,0.14984,0.85016,0.442308,0.560884,0.557692,0.537007,0.414282,0.836396,0.621669,0.504614,0.557692,0,0.001,0,0,0,0,35567,33834,4923,82.692308,35.769231,?,?,?,?
pacman_info,5,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,471,52,32,20,0,61.538462,38.461538,0,0.460021,0.173377,0.33007,58.574823,85.850634,109.359224,107.92231,1.436914,2.103062,2.075429,0.027633,55.444542,1.066241,50.699465,1,4,0,0,1,48,0,0,1,1,1,1,1,1,0.615385,0.187359,0.812641,0.384615,0.628917,0.615385,0.610863,0.450998,0.80443,0.613826,0.622482,0.615385,0,0.001,0,0.015625,0,15.625,35519,33834,4923,86.538462,36.153846,?,?,?,?
pacman_info,5,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,471,52,25,27,0,48.076923,51.923077,0,0.277406,0.200462,0.366548,67.725294,95.338299,109.359224,151.044239,-41.685015,2.103062,2.904697,-0.801635,45.859319,0.88191,41.934569,1,4,0,0,1,48,0,0,1,1,1,1,1,1,0.480769,0.220906,0.779094,0.519231,0.482988,0.480769,0.462263,0.270973,0.737773,0.529256,0.486377,0.480769,0,0.001,0,0,0,0,35559,33834,4923,78.846154,36.153846,?,?,?,?
pacman_info,5,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,471,52,35,17,0,67.307692,32.692308,0,0.549439,0.147679,0.288062,49.892703,74.924414,109.359224,74.769646,34.589578,2.103062,1.437878,0.665184,64.81356,1.246415,59.26666,1,4,0,0,1,48,0,0,1,1,1,1,1,1,0.673077,0.141937,0.858063,0.326923,0.679945,0.673077,0.668221,0.543666,0.883567,0.748215,0.677475,0.673077,0,0.001,0,0,0,0,35543,33834,4923,92.307692,35.769231,?,?,?,?
pacman_info,5,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,471,52,29,23,0,55.769231,44.230769,0,0.39839,0.172249,0.329479,58.193618,85.69691,109.359224,109.279465,0.079759,2.103062,2.101528,0.001534,55.716396,1.071469,50.948053,1,4,0,0,1,48,0,0,1,1,1,1,1,1,0.557692,0.179056,0.820944,0.442308,0.557692,0.557692,0.552134,0.380332,0.800286,0.62166,0.597385,0.557692,0,0.001,0,0,0,0,35575,33834,4923,86.538462,35.769231,?,?,?,?
pacman_info,5,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,471,52,32,20,0,61.538462,38.461538,0,0.485149,0.157857,0.306823,53.331382,79.804099,109.359224,80.052267,29.306957,2.103062,1.539467,0.563595,62.421176,1.200407,57.079023,1,4,0.020833,1,0.979167,47,0,0,0.8,1,0.888889,0.885061,1,1,0.615385,0.133912,0.866088,0.384615,0.627473,0.615385,0.616911,0.481537,0.867012,0.699327,0.616003,0.615385,0,0.001,0,0,0,0,35559,33834,4923,92.307692,36.538462,?,?,?,?
pacman_info,6,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,470,53,31,22,0,58.490566,41.509434,0,0.419033,0.170228,0.327253,57.440177,85.000148,111.708607,102.088014,9.620594,2.10771,1.926189,0.181521,57.308575,1.081294,51.301844,1,5,0.020833,1,0.979167,47,0,0,0.833333,1,0.909091,0.903312,1,1,0.584906,0.180923,0.819077,0.415094,0.549775,0.584906,0.552917,0.407059,0.825909,0.636929,0.505582,0.584906,0,0.001,0,0,0,0,35490,33765,4992,88.679245,36.226415,?,?,?,?
pacman_info,6,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,470,53,29,24,0,54.716981,45.283019,0,0.398582,0.163349,0.319794,54.936211,82.754391,112.40945,99.529306,12.880144,2.120933,1.877911,0.243022,61.365088,1.157832,54.590684,0.8,4,0,0,1,48,0.2,1,1,0.8,0.888889,0.885253,1,1,0.54717,0.145623,0.854377,0.45283,0.579674,0.54717,0.556376,0.412021,0.83653,0.661898,0.551691,0.54717,0,0.001,0,0,0,0,35474,33765,4992,88.679245,35.849057,?,?,?,?
pacman_info,6,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,470,53,31,22,0,58.490566,41.509434,0,0.430942,0.152881,0.310404,51.611465,80.667654,111.571319,80.332526,31.238794,2.105119,1.515708,0.589411,64.320825,1.2136,57.649964,1,5,0,0,1,48,0,0,1,1,1,1,1,1,0.584906,0.167497,0.832503,0.415094,0.567481,0.584906,0.572729,0.415622,0.856797,0.690635,0.572682,0.584906,0,0.001,0,0,0,0,35450,33765,4992,92.45283,34.339623,?,?,?,?
pacman_info,6,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,471,52,32,20,0,61.538462,38.461538,0,0.463087,0.162899,0.305595,55.218907,79.784096,107.976605,72.483663,35.492943,2.076473,1.393917,0.682557,58.903114,1.132752,54.551737,1,4,0,0,1,48,0,0,1,1,1,1,1,1,0.615385,0.158458,0.841542,0.384615,0.592491,0.615385,0.597282,0.458657,0.854291,0.64545,0.587783,0.615385,0,0.001,0,0.015625,0,15.625,35479,33834,4923,94.230769,37.692308,?,?,?,?
pacman_info,6,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,471,52,31,21,0,59.615385,40.384615,0,0.460474,0.160985,0.313802,54.388181,81.619132,109.359224,80.519822,28.839402,2.103062,1.548458,0.554604,60.148495,1.156702,55.000842,1,4,0.020833,1,0.979167,47,0,0,0.8,1,0.888889,0.885061,1,1,0.596154,0.135912,0.864088,0.403846,0.604244,0.596154,0.597769,0.456918,0.856561,0.658577,0.622301,0.596154,0,0.001,0,0,0,0,35567,33834,4923,92.307692,36.538462,?,?,?,?
pacman_info,6,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,471,52,26,26,0,50,50,0,0.315789,0.184862,0.340125,62.454857,88.465889,109.359224,120.62504,-11.265815,2.103062,2.319712,-0.21665,52.702614,1.013512,48.192198,1,4,0,0,1,48,0,0,1,1,1,1,1,1,0.5,0.192751,0.807249,0.5,0.501099,0.5,0.487526,0.313825,0.797496,0.595531,0.512299,0.5,0,0.001,0,0,0,0,35527,33834,4923,84.615385,37.307692,?,?,?,?
pacman_info,6,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,471,52,34,18,0,65.384615,34.615385,0,0.532234,0.151903,0.302394,51.3198,78.652041,109.359224,93.290311,16.068913,2.103062,1.794044,0.309018,65.206276,1.253967,59.625767,1,4,0,0,1,48,0,0,1,1,1,1,1,1,0.653846,0.122097,0.877903,0.346154,0.657418,0.653846,0.648601,0.531899,0.86769,0.705696,0.666498,0.653846,0,0.001,0,0,0,0,35567,33834,4923,88.461538,35,?,?,?,?
pacman_info,6,8,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,471,52,36,16,0,69.230769,30.769231,0,0.580434,0.166469,0.317886,56.240989,82.681444,109.359224,112.921852,-3.562627,2.103062,2.171574,-0.068512,59.171442,1.137912,54.107408,1,4,0,0,1,48,0,0,1,1,1,1,1,1,0.692308,0.114282,0.885718,0.307692,0.683974,0.692308,0.684295,0.576652,0.840131,0.652326,0.666667,0.692308,0,0.001,0,0,0,0,35551,33834,4923,84.615385,36.153846,?,?,?,?
pacman_info,6,9,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,471,52,31,21,0,59.615385,40.384615,0,0.457256,0.171089,0.332006,57.801796,86.354022,109.359224,132.666652,-23.307427,2.103062,2.551282,-0.44822,56.081214,1.078485,51.28165,1,4,0,0,1,48,0,0,1,1,1,1,1,1,0.596154,0.147571,0.852429,0.403846,0.592949,0.596154,0.58943,0.44373,0.797298,0.631301,0.598647,0.596154,0,0.001,0,0,0,0,35535,33834,4923,80.769231,35.384615,?,?,?,?
pacman_info,6,10,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,471,52,32,20,0,61.538462,38.461538,0,0.476071,0.17031,0.312269,57.538638,81.220511,109.359224,90.853191,18.506033,2.103062,1.747177,0.355885,59.283817,1.140073,54.210166,1,4,0,0,1,48,0,0,1,1,1,1,1,1,0.615385,0.139298,0.860702,0.384615,0.622916,0.615385,0.612719,0.48445,0.842632,0.657349,0.614547,0.615385,0,0.001,0,0,0,0,35519,33834,4923,90.384615,38.461538,?,?,?,?
pacman_info,7,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,470,53,30,23,0,56.603774,43.396226,0,0.399507,0.163212,0.317049,55.108106,82.409371,111.45409,98.02235,13.43174,2.102907,1.849478,0.253429,60.600924,1.143414,54.372992,1,4,0,0,1,49,0,0,1,1,1,1,1,1,0.566038,0.165659,0.834341,0.433962,0.517667,0.566038,0.539641,0.389229,0.848963,0.667633,0.510345,0.566038,0,0.001,0,0,0,0,35418,33765,4992,88.679245,35.471698,?,?,?,?
pacman_info,7,2,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,470,53,33,20,0,62.264151,37.735849,0,0.489157,0.153331,0.305781,51.771798,79.480356,111.45409,103.551377,7.902713,2.102907,1.9538,0.149108,63.498181,1.198079,56.9725,1,4,0,0,1,49,0,0,1,1,1,1,1,1,0.622642,0.144774,0.855226,0.377358,0.640546,0.622642,0.622755,0.486964,0.846215,0.700786,0.645881,0.622642,0,0.001,0,0,0,0,35410,33765,4992,86.792453,35.09434,?,?,?,?
pacman_info,7,3,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,470,53,31,22,0,58.490566,41.509434,0,0.442639,0.166935,0.308607,56.365291,80.215011,111.45409,83.920152,27.533938,2.102907,1.583399,0.519508,60.61597,1.143698,54.386492,0.75,3,0,0,1,49,0.25,1,1,0.75,0.857143,0.857321,1,1,0.584906,0.143401,0.856599,0.415094,0.595238,0.584906,0.57924,0.442419,0.857029,0.687529,0.579163,0.584906,0,0.001,0,0,0,0,35410,33765,4992,92.45283,38.867925,?,?,?,?
pacman_info,7,4,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,471,52,30,22,0,57.692308,42.307692,0,0.424547,0.171321,0.313304,57.88011,81.489675,109.359224,76.344157,33.015068,2.103062,1.468157,0.634905,57.284748,1.10163,52.382182,1,4,0,0,1,48,0,0,1,1,1,1,1,1,0.576923,0.15959,0.84041,0.423077,0.576031,0.576923,0.575056,0.419334,0.843412,0.663039,0.578829,0.576923,0,0.001,0,0,0,0,35479,33834,4923,94.230769,39.615385,?,?,?,?
pacman_info,7,5,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,471,52,36,16,0,69.230769,30.769231,0,0.594344,0.160723,0.302454,54.299565,78.667641,109.359224,102.287516,7.071708,2.103062,1.967068,0.135994,60.168654,1.157089,55.019276,1,4,0,0,1,48,0,0,1,1,1,1,1,1,0.692308,0.080638,0.919362,0.307692,0.733358,0.692308,0.707193,0.616769,0.873291,0.722468,0.690549,0.692308,0,0.001,0,0,0,0,35479,33834,4923,86.538462,37.307692,?,?,?,?
pacman_info,7,6,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,471,52,33,19,0,63.461538,36.538462,0,0.507968,0.175448,0.331707,59.045522,85.90326,110.197355,101.125818,9.071537,2.11918,1.944727,0.174453,55.838658,1.07382,50.671504,1,4,0.020833,1,0.979167,47,0,0,0.8,1,0.888889,0.885061,1,1,0.634615,0.126097,0.873903,0.365385,0.62706,0.634615,0.625951,0.505775,0.851284,0.615643,0.603175,0.634615,0,0.001,0,0,0,0,35479,33834,4923,88.461538,36.538462,?,?,?,?
pacman_info,7,7,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20210225.2012,471,52,29,23,0,55.769231,44.230769,0,0.382231,0.165575,0.308568,56.098267,80.515611,108.113894,81.27285,26.841043,2.079113,1.562939,0.516174,59.660869,1.147324,55.183351,1,4,0,0,1,48,0,0,1,1,1,1,1,1,0.557692,0.193109,0.806891,0.442308,0.542406,0.557692,0.542045,0.371298,0.847456,0.668666,0.582816,0.557692,0,0.001,0,0,0,0,35479,33834,4923,92.307692,37.692308,?,?,?,?
