@relation pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R4

@attribute pacmanX numeric
@attribute pacmanY numeric
@attribute livingGhosts numeric
@attribute score numeric
@attribute class {Stop,North,South,East,West}

@data
0.705882,0.333333,0.666667,0.352159,South
0.705882,0.266667,0.666667,0.350498,South
0.705882,0.2,0.333333,0.681063,South
0.647059,0.2,0.333333,0.679402,West
0.588235,0.2,0.333333,0.677741,West
0.529412,0.2,0.333333,0.67608,West
0.470588,0.2,0.333333,0.674419,West
0.411765,0.2,0.333333,0.672757,West
0.352941,0.2,0.333333,0.671096,West
0.294118,0.2,0.333333,0.669435,West
0.235294,0.2,0,1,West
0.235294,0.266667,0,0.998339,North
0.235294,0.333333,0,0.996678,North
0.235294,0.4,0,0.995017,North
0.294118,0.4,0,0.993355,East
0.294118,0.466667,0,0.991694,North
0.294118,0.533333,0,0.990033,North
0.294118,0.6,0,0.988372,North
0,0.533333,1,0.031561,Stop
0,0.466667,1,0.0299,South
0,0.4,1,0.028239,South
0.058824,0.4,1,0.026578,East
0.058824,0.333333,1,0.024917,South
0.117647,0.333333,1,0.023256,East
0.117647,0.266667,1,0.021595,South
0.176471,0.266667,1,0.019934,East
0.176471,0.333333,1,0.018272,North
0.235294,0.333333,0.666667,0.348837,East
0.235294,0.4,0.666667,0.347176,North
0.235294,0.466667,0.666667,0.345515,North
0.235294,0.533333,0.666667,0.343854,North
0.294118,0.533333,0.666667,0.342193,East
0.352941,0.533333,0.666667,0.340532,East
0.411765,0.533333,0.333333,0.671096,East
0.470588,0.533333,0.333333,0.669435,East
0.529412,0.533333,0.333333,0.667774,East
0.588235,0.533333,0.333333,0.666113,East
0.647059,0.533333,0.333333,0.664452,East
0.705882,0.533333,0.333333,0.662791,East
0.764706,0.533333,0.333333,0.66113,East
0.823529,0.533333,0,0.991694,East
0.764706,0.533333,0,0.990033,West
0.764706,0.466667,0,0.988372,South
0.764706,0.4,0,0.986711,South
0.764706,0.333333,0,0.98505,South
0.764706,0.266667,0,0.983389,South
0.764706,0.2,0,0.981728,South
0.764706,0.133333,0,0.980066,South
0.764706,0.066667,0,0.978405,South
0.764706,0,0,0.976744,South
0.705882,0,0,0.975083,West
0.705882,0.066667,0,0.973422,North
0.705882,0.066667,0,0.971761,North
0.705882,0.133333,0,0.9701,North
0.705882,0.066667,0,0.968439,South
0.705882,0.066667,0,0.966777,South
0.705882,0,0,0.965116,South
0.705882,0.066667,0,0.963455,North
0.705882,0.133333,0,0.961794,North
0.647059,0.133333,0,0.960133,West
0.588235,0.133333,0,0.958472,West
0.529412,0.133333,0,0.956811,West
0.470588,0.133333,0,0.95515,West
0.411765,0.133333,0,0.953488,West
0.352941,0.133333,0,0.951827,West
0.352941,0.066667,0,0.950166,South
0.352941,0.133333,0,0.948505,North
0.352941,0.066667,0,0.946844,South
0.352941,0.133333,0,0.945183,North
