Key_Dataset,Key_Run,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0210312175800003E7,461.0,420.0,177.0,243.0,0.0,42.142857142857146,57.857142857142854,0.0,0.2437703302484458,0.23435100949503926,0.4467534575203413,77.06645492396927,114.0583284414682,915.3599336481635,189240.89743201953,-188325.53749837136,2.1794284134480084,450.5735653143322,-448.3941369008842,297.9057603560491,0.7092994294191645,32.54520428578809,0.8823529411764706,15.0,0.0024813895781637717,1.0,0.9975186104218362,402.0,0.11764705882352941,2.0,0.9375,0.8823529411764706,0.9090909090909091,0.9058276766929927,0.9394978835206539,0.8121148459383754,0.42142857142857143,0.18557698073165305,0.814423019268347,0.5785714285714286,0.43066007813381757,0.42142857142857143,0.4163798875017675,0.2329557781540683,0.6439007095720775,0.386036083168503,0.4972854015604945,0.42142857142857143,0.003,0.0,0.0,0.0,0.0,0.0,36564.0,36927.0,33770.0,55.0,31.380952380952493,'Number of leaves: 70\nSize of the tree: 139\n',139.0,70.0,70.0
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0210312175800003E7,461.0,420.0,179.0,241.0,0.0,42.61904761904762,57.38095238095238,0.0,0.252437223042836,0.23067565046253746,0.4496620304583115,75.85781113865758,114.8009012450371,915.3599336481635,201008.3724489063,-200093.01251525813,2.1794284134480084,478.59136297358646,-476.41193456013843,305.8904704075568,0.7283106438275162,33.41750705522269,0.8823529411764706,15.0,0.009925558312655087,4.0,0.9900744416873449,399.0,0.11764705882352941,2.0,0.7894736842105263,0.8823529411764706,0.8333333333333333,0.8272890676107374,0.9344621223179098,0.6499155127638099,0.4261904761904762,0.18021274798186293,0.8197872520181372,0.5738095238095238,0.43951235778140707,0.4261904761904762,0.4209900083345446,0.24322549741556562,0.6474621908537034,0.38628731063254595,0.4876936641719765,0.4261904761904762,0.003,0.0,0.0,0.0,0.0,0.0,37040.0,33231.0,30402.0,52.857142857142854,29.09523809523829,'Number of leaves: 71\nSize of the tree: 141\n',141.0,71.0,71.0
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0210312175800003E7,461.0,420.0,179.0,241.0,0.0,42.61904761904762,57.38095238095238,0.0,0.2548970533026125,0.22775057601882992,0.43959605867581236,74.89589884200917,112.2310097392762,915.3599336481635,158173.47510908043,-157258.11517543226,2.1794284134480084,376.60351216447725,-374.4240837510292,312.20926228656685,0.7433553863965877,34.107813856594966,0.8823529411764706,15.0,0.004962779156327543,2.0,0.9950372208436724,401.0,0.11764705882352941,2.0,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8773901620201431,0.9378192964530725,0.7493356700969157,0.4261904761904762,0.17860237169540014,0.8213976283045997,0.5738095238095238,0.4393632789071053,0.4261904761904762,0.419574075476497,0.2436165080518568,0.6716953763007336,0.39715856434946917,0.4988917229693456,0.4261904761904762,0.003,0.0,0.0,0.0,0.0,0.0,35592.0,33235.0,30406.0,61.666666666666664,31.619047619047763,'Number of leaves: 68\nSize of the tree: 135\n',135.0,68.0,68.0
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R1-2,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0210312175800003E7,461.0,420.0,155.0,265.0,0.0,36.904761904761905,63.095238095238095,0.0,0.15314204843753573,0.2659249860445516,0.46472860560822027,87.44957401428822,118.64747108799821,915.3599336481635,191472.88933474763,-190557.52940109945,2.1794284134480084,455.8878317493991,-453.70840333595106,201.1342935328833,0.4788911750782936,21.97324638530587,0.8823529411764706,15.0,0.019851116625310174,8.0,0.9801488833746899,395.0,0.11764705882352941,2.0,0.6521739130434783,0.8823529411764706,0.75,0.7470984490492316,0.9224930667055904,0.5802094750943856,0.36904761904761907,0.22876141233299105,0.771238587667009,0.6309523809523809,0.33407216189147426,0.36904761904761907,0.33012910400974005,0.1281718787179553,0.566946015751756,0.30168297796319155,0.39036624040151074,0.36904761904761907,0.003,0.0,0.0,0.0,0.0,0.0,29254.0,29501.0,27000.0,55.714285714285715,39.2857142857142,'Number of leaves: 55\nSize of the tree: 109\n',109.0,55.0,55.0
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0210312175800003E7,461.0,420.0,177.0,243.0,0.0,42.142857142857146,57.857142857142854,0.0,0.2502534416643404,0.2344231322864332,0.4280894711879094,77.09017254252755,109.29332204409822,915.3599336481635,133546.2791655013,-132630.91923185313,2.1794284134480084,317.96733134643165,-315.7879029329836,298.8088558800269,0.7114496568572068,32.64386444020171,0.6470588235294118,11.0,0.04466501240694789,18.0,0.9553349875930521,385.0,0.35294117647058826,6.0,0.3793103448275862,0.6470588235294118,0.4782608695652174,0.46824172114307844,0.8044081156035615,0.2989915966386555,0.42142857142857143,0.17336621691975743,0.8266337830802426,0.5785714285714286,0.43763769206154507,0.42142857142857143,0.42151289691881655,0.24432626834680268,0.6732144487229647,0.4028823479927621,0.4296890944772809,0.42142857142857143,0.002,0.001,0.0,0.0,0.0,0.0,29783.0,29546.0,27045.0,67.61904761904762,39.80952380952387,'Number of leaves: 56\nSize of the tree: 111\n',111.0,56.0,56.0
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0210312175800003E7,457.0,418.0,188.0,230.0,0.0,44.97607655502392,55.02392344497608,0.0,0.31229345198071506,0.220751291058564,0.46709195160579425,68.98334960786357,116.76947516898325,970.637996239179,2132.2164828312525,-1161.5784865920737,2.32210046947172,5.100996370409695,-2.7788959009379752,360.4764730940445,0.8623839069235514,37.13809623059697,1.0,82.0,0.03273809523809524,11.0,0.9672619047619048,325.0,0.0,0.0,0.8817204301075269,1.0,0.937142857142857,0.9235012629624781,0.987913763066202,0.9433107993603513,0.44976076555023925,0.13818748354282548,0.8618125164571745,0.5502392344497608,0.42603048620469874,0.44976076555023925,0.4337760607546021,0.3001308740342394,0.688178538684763,0.40236333977117833,0.43617304549930813,0.44976076555023925,0.0,0.01,0.0,0.0,0.0,0.0,38341.0,36676.0,33673.0,44.97607655502392,20.000000000000156,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R3,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0210312175800003E7,457.0,418.0,202.0,216.0,0.0,48.32535885167464,51.67464114832536,0.0,0.3541446107184756,0.20744936602320618,0.4526815964073936,64.82658413314549,113.16699474145493,970.637996239179,2007.8102604720646,-1037.1722642328855,2.32210046947172,4.803373828880537,-2.4812733594088168,397.4123869402764,0.9507473371776948,40.94341953231639,1.0,82.0,0.02976190476190476,10.0,0.9702380952380952,326.0,0.0,0.0,0.8913043478260869,1.0,0.9425287356321839,0.9299341012739641,0.9891659407665505,0.9479730609663076,0.48325358851674644,0.12978196034451944,0.8702180396554805,0.5167464114832536,0.4586228305816952,0.48325358851674644,0.46713248523942835,0.34163958570366654,0.7100340714674547,0.42307350341560845,0.46939627690796526,0.48325358851674644,0.0,0.009,0.0,0.015625,0.0,15.625,34641.0,33012.0,30321.0,48.32535885167464,20.000000000000156,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R4,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0210312175800003E7,457.0,418.0,220.0,198.0,0.0,52.63157894736842,47.36842105263158,0.0,0.40793201133144474,0.1903565321635537,0.4336824667232407,59.485184188097286,108.41735520204725,970.637996239179,1891.0238244388859,-920.3858281997069,2.32210046947172,4.523980441241354,-2.2018799717696336,444.8870553090853,1.064323098825563,45.83449824062511,1.0,82.0,0.017857142857142856,6.0,0.9821428571428571,330.0,0.0,0.0,0.9318181818181818,1.0,0.9647058823529412,0.9566496597127767,0.9907447735191638,0.9433919989237711,0.5263157894736842,0.11902323173202467,0.8809767682679753,0.47368421052631576,0.5247955447461526,0.5263157894736842,0.5209445591098738,0.4059872356844008,0.7191754136975536,0.4512413814295456,0.5230577082681742,0.5263157894736842,0.0,0.009,0.0,0.015625,0.0,15.625,34653.0,33016.0,30325.0,52.63157894736842,20.000000000000156,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R1-2,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0210312175800003E7,457.0,418.0,188.0,230.0,0.0,44.97607655502392,55.02392344497608,0.0,0.31208677981625116,0.22556293580376413,0.46340314138401184,70.48695744660061,115.8473003549778,970.637996239179,2173.6637959994205,-1203.0257997602416,2.32210046947172,5.200152622008183,-2.8780521525364633,352.87093095250555,0.8441888300299176,36.35453509132494,0.8048780487804879,66.0,0.017857142857142856,6.0,0.9821428571428571,330.0,0.1951219512195122,16.0,0.9166666666666666,0.8048780487804879,0.8571428571428571,0.8276725198398323,0.8556910569105691,0.8015853962155807,0.44976076555023925,0.13827659104211262,0.8617234089578872,0.5502392344497608,0.4470530577533366,0.44976076555023925,0.43130060777700224,0.3094787350658041,0.6632500549140953,0.39474021569579343,0.4333284280120777,0.44976076555023925,0.0,0.008,0.0,0.0,0.0,0.0,30907.0,29314.0,26935.0,45.69377990430622,22.05741626794275,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R5,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0210312175800003E7,457.0,418.0,193.0,225.0,0.0,46.17224880382775,53.82775119617225,0.0,0.3272820908973864,0.21558876883376926,0.4610038150662701,67.37009482786365,115.24748681950871,970.637996239179,2075.6688970137993,-1105.0309007746205,2.32210046947172,4.965715064626314,-2.6436145951545944,374.31834629415255,0.8954984361104128,38.564155508488376,1.0,82.0,0.044642857142857144,15.0,0.9553571428571429,321.0,0.0,0.0,0.845360824742268,1.0,0.9162011173184357,0.8986776408752647,0.9903455284552846,0.95546894401531,0.46172248803827753,0.13510786015119453,0.8648921398488054,0.5382775119617225,0.4385186608568466,0.46172248803827753,0.44643022635178575,0.31533649035507416,0.7121958236636774,0.42767376291357606,0.44866723059448405,0.46172248803827753,0.0,0.009,0.0,0.0,0.0,0.0,34648.0,33019.0,30328.0,46.889952153110045,20.239234449760918,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.0210312175800003E7,461.0,420.0,154.0,266.0,0.0,36.666666666666664,63.333333333333336,0.0,0.16889222826450828,0.2540092431666088,0.5006580532817064,83.53107559020513,127.82043365712715,915.3599336481635,2364.682227755629,-1449.3222941074655,2.1794284134480084,5.630195780370545,-3.4507673669225367,214.5956782390805,0.5109420910454298,23.44385747624,0.47058823529411764,8.0,0.017369727047146403,7.0,0.9826302729528535,396.0,0.5294117647058824,9.0,0.5333333333333333,0.47058823529411764,0.5,0.48129514367613324,0.7355860458327251,0.437584084728782,0.36666666666666664,0.20098154676704097,0.799018453232959,0.6333333333333333,0.3522989850016638,0.36666666666666664,0.3481461128477426,0.15441657582450363,0.5895396712230763,0.30831090842385755,0.3694076966366143,0.36666666666666664,0.0,0.007,0.0,0.015625,0.0,15.625,38648.0,36983.0,33826.0,36.666666666666664,20.000000000000156,?,?,?,?
