@relation pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Remove-R5

@attribute pacmanX numeric
@attribute pacmanY numeric
@attribute livingGhosts numeric
@attribute minGhost numeric
@attribute class {Stop,North,South,East,West}

@data
0.176471,0.066667,0.333333,0.5,East
0.235294,0.066667,0.333333,0.45,East
0.235294,0.133333,0.333333,0.45,North
0.294118,0.133333,0.333333,0.4,East
0.352941,0.133333,0.333333,0.3,East
0.352941,0.066667,0.333333,0.4,South
0.352941,0.133333,0.333333,0.3,North
0.411765,0.133333,0.333333,0.2,East
0.411765,0.2,0.333333,0.1,North
0.411765,0.266667,0.333333,0.1,North
0.411765,0.333333,0.333333,0.1,North
0.411765,0.4,0.333333,0.1,North
0.470588,0.4,0.333333,0.1,East
0.529412,0.4,0.333333,0,East
0.529412,0.466667,0,0.45,North
0.529412,0.4,0,0.45,South
0.529412,0.333333,0,0.4,South
0.529412,0.266667,0,0.3,South
0.529412,0.2,0,0.3,South
0.529412,0.133333,0,0.25,South
0.529412,0.066667,0,0.25,South
0.588235,0.066667,0,0.15,East
0.588235,0.066667,0,0.15,East
0.588235,0.066667,0,0.2,East
0.588235,0.066667,0,0.25,East
0.588235,0.066667,0,0.3,East
0.588235,0,0,0.3,South
0.588235,0,0,0.3,South
0.588235,0.066667,0,0.3,North
0.588235,0.066667,0,0.25,North
0.588235,0.133333,0,0.2,North
0.647059,0.133333,0,0.2,East
0.705882,0.133333,0,0.2,East
0.764706,0.133333,0,0.15,East
0.823529,0.133333,0,0.15,East
0.882353,0.133333,0,0.05,East
0.941176,0.133333,0,0.05,East
0,1,1,0.6,Stop
0,0.933333,1,0.5,South
0,0.866667,1,0.4,South
0,0.8,1,0.4,South
0,0.733333,1,0.3,South
0,0.666667,1,0.2,South
0,0.6,1,0.15,South
0,0.533333,1,0.1,South
0,0.466667,1,0.1,South
0,0.4,1,0.1,South
0,0.4,1,0.05,South
0,0.4,1,0.05,South
0,0.4,1,0.1,South
0,0.333333,1,0.1,South
0,0.266667,1,0.1,South
0,0.2,1,0,South
0,0.133333,1,0.1,South
0,0.2,1,0.1,North
0,0.266667,1,0.1,North
0,0.2,1,0,South
0.058824,0.2,0.666667,0.1,East
0.117647,0.2,0.666667,0.05,East
0.117647,0.133333,0.666667,0,South
0.176471,0.133333,0.333333,0.05,East
