@relation pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute pacmanX numeric
@attribute pacmanY numeric
@attribute livingGhosts numeric
@attribute minGhost numeric
@attribute score numeric
@attribute class {Stop,North,South,East,West}

@data
0.705882,0.066667,0,0.4,0.931894,North
0.705882,0,0,0.4,0.930233,South
0.705882,0.066667,0,0.35,0.928571,North
0.705882,0.066667,0,0.35,0.92691,North
0.705882,0.066667,0,0.3,0.925249,North
0.705882,0.066667,0,0.35,0.923588,North
0.705882,0,0,0.3,0.921927,South
0.705882,0,0,0.35,0.920266,South
0.705882,0,0,0.4,0.918605,South
0.705882,0,0,0.4,0.916944,South
0.705882,0,0,0.35,0.915282,South
0.705882,0,0,0.4,0.913621,South
0.705882,0,0,0.4,0.91196,South
0.705882,0,0,0.35,0.910299,South
0.705882,0,0,0.4,0.908638,South
0.705882,0.066667,0,0.3,0.906977,North
0.705882,0.066667,0,0.25,0.905316,North
0.705882,0.066667,0,0.3,0.903654,North
0.705882,0.066667,0,0.35,0.901993,North
0.705882,0.066667,0,0.4,0.900332,North
0.705882,0,0,0.4,0.898671,South
0.705882,0,0,0.45,0.89701,South
0.705882,0,0,0.5,0.895349,South
0.705882,0,0,0.5,0.893688,South
0.705882,0,0,0.55,0.892027,South
0.705882,0.066667,0,0.5,0.890365,North
0.705882,0.066667,0,0.55,0.888704,North
0.705882,0,0,0.45,0.887043,South
0.705882,0,0,0.5,0.885382,South
0.705882,0,0,0.55,0.883721,South
0.705882,0,0,0.6,0.88206,South
0.705882,0.066667,0,0.6,0.880399,North
0.705882,0.133333,0,0.6,0.878738,North
0.647059,0.133333,0,0.5,0.877076,West
0.588235,0.133333,0,0.4,0.875415,West
0.529412,0.133333,0,0.4,0.873754,West
0.470588,0.133333,0,0.35,0.872093,West
0.411765,0.133333,0,0.35,0.870432,West
0.411765,0.2,0,0.3,0.868771,North
0.411765,0.2,0,0.35,0.86711,North
0.411765,0.266667,0,0.25,0.865449,North
0.352941,0.266667,0,0.25,0.863787,West
0.294118,0.266667,0,0.2,0.862126,West
0.235294,0.266667,0,0.2,0.860465,West
0.176471,0.266667,0,0.2,0.858804,West
0.117647,0.266667,0,0.1,0.857143,West
0.058824,0.266667,0,0,0.855482,West
0.647059,0.466667,1,0.1,0.031561,Stop
0.647059,0.533333,1,0,0.0299,North
0.647059,0.6,1,0,0.028239,North
0.647059,0.533333,1,0,0.026578,South
0.647059,0.6,1,0.05,0.024917,North
0.647059,0.533333,0.666667,0.35,0.355482,South
0.647059,0.6,0.666667,0.3,0.353821,North
0.647059,0.666667,0.666667,0.25,0.352159,North
0.588235,0.666667,0.666667,0.25,0.350498,West
0.588235,0.6,0.666667,0.2,0.348837,South
0.529412,0.6,0.666667,0.1,0.347176,West
0.470588,0.6,0.666667,0.1,0.345515,West
0.470588,0.533333,0.666667,0.1,0.343854,South
0.470588,0.6,0.666667,0.05,0.342193,North
0.411765,0.6,0.666667,0.05,0.340532,West
0.352941,0.6,0.666667,0,0.33887,West
0.294118,0.6,0.333333,0.35,0.669435,West
0.294118,0.533333,0.333333,0.35,0.667774,South
0.294118,0.466667,0.333333,0.3,0.666113,South
0.294118,0.4,0.333333,0.25,0.664452,South
0.352941,0.4,0.333333,0.25,0.662791,East
0.411765,0.4,0.333333,0.25,0.66113,East
0.411765,0.333333,0.333333,0.2,0.659468,South
0.470588,0.333333,0.333333,0.15,0.657807,East
0.529412,0.333333,0.333333,0.15,0.656146,East
0.588235,0.333333,0.333333,0.15,0.654485,East
0.588235,0.4,0.333333,0.15,0.652824,North
0.647059,0.4,0.333333,0.15,0.651163,East
