@relation 'pacman_info-weka.filters.unsupervised.attribute.Remove-R6-8-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,7,6-weka.filters.supervised.instance.ClassBalancer-num-intervals10-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute livingGhosts numeric
@attribute minGhost numeric
@attribute score numeric
@attribute class {Stop,North,South,East,West}
@attribute score2 numeric

@data
4,7,0,Stop,-1,{0.488571}
4,5,-1,South,-2,{0.488571}
4,5,-2,South,-3,{0.488571}
4,5,-3,South,-4,{0.488571}
4,4,-4,North,-5,{0.488571}
4,3,-5,East,-6,{0.488571}
4,3,-6,East,-7,{0.488571}
4,3,-7,South,-8,{0.488571}
4,1,-8,North,191,{0.502941}
3,2,191,East,190,{0.502941}
3,2,190,South,189,{0.502941}
2,7,389,East,388,{0.732857}
2,7,388,North,387,{0.732857}
2,5,387,South,386,{0.732857}
2,5,386,East,385,{0.732857}
2,5,385,East,384,{0.732857}
2,4,384,East,383,{0.732857}
2,4,383,East,382,{0.732857}
2,3,382,East,381,{0.732857}
2,3,381,East,380,{0.732857}
2,2,380,East,379,{0.732857}
2,2,379,East,378,{1.2825}
2,2,378,East,377,{1.2825}
2,1,377,North,576,{0.294828}
1,3,576,East,575,{0.294828}
1,2,575,West,574,{0.294828}
1,2,574,West,573,{0.294828}
1,2,573,West,572,{0.294828}
1,2,572,West,571,{0.294828}
1,2,571,West,570,{0.294828}
1,2,570,South,569,{0.294828}
1,2,569,West,568,{0.294828}
1,1,568,West,767,{5.7}
4,7,0,Stop,-1,{0.488571}
4,6,-1,South,-2,{0.488571}
4,6,-2,South,-3,{0.488571}
4,6,-3,East,-4,{0.488571}
4,6,-4,South,-5,{0.488571}
4,4,-5,North,-6,{0.488571}
4,3,-6,East,-7,{0.488571}
4,3,-7,East,-8,{0.488571}
4,1,-8,South,191,{0.502941}
3,6,191,East,190,{0.502941}
3,6,190,North,189,{0.502941}
3,6,189,East,188,{0.502941}
3,4,188,East,187,{0.502941}
3,3,187,North,186,{0.502941}
3,1,186,North,385,{0.732857}
2,6,385,East,384,{0.732857}
2,6,384,East,383,{0.732857}
2,4,383,East,382,{0.732857}
2,4,382,East,381,{0.732857}
2,3,381,East,380,{0.732857}
2,3,380,East,379,{0.732857}
2,2,379,East,378,{1.2825}
2,2,378,South,377,{1.2825}
2,2,377,South,376,{1.2825}
2,2,376,East,375,{1.2825}
2,2,375,South,374,{1.2825}
2,2,374,West,373,{1.2825}
2,1,373,North,572,{0.294828}
1,4,572,North,571,{0.294828}
1,2,571,South,570,{0.294828}
1,2,570,South,569,{0.294828}
1,1,569,West,768,{5.7}
4,3,0,Stop,-1,{0.488571}
4,2,-1,North,-2,{0.488571}
4,2,-2,North,-3,{0.488571}
