@relation pacman_info-weka.filters.unsupervised.attribute.Remove-R5

@attribute pacmanX numeric
@attribute pacmanY numeric
@attribute livingGhosts numeric
@attribute minGhost numeric
@attribute class {Stop,North,South,East,West}

@data
5,9,2,2,North
5,8,2,2,South
4,8,2,2,West
4,7,1,12,South
5,7,1,12,East
6,7,1,12,East
7,7,1,11,East
8,7,1,9,East
8,6,1,7,South
8,5,1,5,South
9,5,1,5,East
10,5,1,3,East
11,5,1,3,East
12,5,1,3,East
13,5,1,1,East
13,4,1,3,South
13,5,1,3,North
14,5,1,3,East
14,6,1,2,North
14,7,1,2,North
15,7,1,2,East
15,8,1,2,North
14,8,1,2,West
1,11,4,7,Stop
1,10,4,6,South
1,9,4,4,South
2,9,4,4,East
2,8,4,3,South
3,8,4,3,East
3,9,4,3,North
3,8,4,1,South
4,8,3,5,East
4,7,3,3,South
5,7,3,2,East
6,7,3,4,East
5,7,3,3,West
6,7,3,5,East
5,7,3,5,West
4,7,3,3,West
5,7,3,3,East
4,7,3,3,West
5,7,3,2,East
6,7,3,4,East
5,7,3,3,West
6,7,3,4,East
5,7,3,4,West
4,7,3,4,West
5,7,3,2,East
6,7,3,4,East
5,7,3,4,West
6,7,3,3,East
6,8,3,1,North
6,9,2,9,North
6,8,2,7,South
6,7,2,5,South
5,7,2,4,West
4,7,2,4,West
3,7,2,3,West
4,7,2,4,East
3,7,2,4,West
4,7,2,2,East
5,7,2,2,East
6,7,2,4,East
5,7,2,4,West
4,7,2,4,West
5,7,2,4,East
4,7,2,3,West
5,7,2,4,East
4,7,2,4,West
5,7,2,4,East
6,7,2,4,East
7,7,2,6,East
6,7,2,4,West
5,7,2,3,West
6,7,2,3,East
7,7,2,3,East
6,7,2,3,West
7,7,2,4,East
6,7,2,2,West
7,7,2,4,East
6,7,2,3,West
5,7,2,2,West
6,7,2,4,East
5,7,2,4,West
6,7,2,4,East
7,7,2,4,East
6,7,2,4,West
7,7,2,2,East
8,7,2,4,East
8,6,2,4,South
8,5,2,3,South
8,4,2,3,South
8,3,2,3,South
7,3,2,1,West
7,4,2,2,North
6,4,2,1,West
5,4,1,3,West
5,3,1,1,South
1,11,4,7,Stop
1,10,4,6,South
1,9,4,6,South
1,8,4,6,South
1,9,4,6,North
2,9,4,6,East
2,8,4,4,South
3,8,4,4,East
3,9,4,3,North
4,9,4,2,East
5,9,4,2,East
5,10,4,2,North
5,11,4,2,North
5,10,4,1,South
6,10,3,5,East
6,10,3,4,East
6,10,3,5,East
6,9,3,5,South
6,10,3,4,North
6,10,3,4,North
6,10,3,5,North
6,9,3,3,South
7,9,3,1,East
8,9,2,6,East
8,8,2,6,South
8,7,2,6,South
8,6,2,6,South
8,5,2,4,South
9,5,2,3,East
10,5,2,1,East
11,5,1,6,East
12,5,1,4,East
13,5,1,3,East
14,5,1,1,East
1,11,4,7,Stop
1,10,4,5,South
1,9,4,3,South
2,9,4,1,East
3,9,3,5,East
4,9,3,5,East
4,8,3,3,South
4,7,3,3,South
3,7,3,3,West
4,7,3,3,East
5,7,3,5,East
4,7,3,4,West
5,7,3,3,East
5,8,3,2,North
5,9,3,2,North
5,10,3,2,North
5,11,3,2,North
6,11,3,1,East
7,11,2,7,East
8,11,2,7,East
9,11,2,7,East
10,11,2,7,East
10,10,2,5,South
10,9,2,3,South
10,8,2,3,South
10,9,2,4,North
10,8,2,4,South
10,8,2,4,South
10,8,2,4,South
10,8,2,3,South
10,8,2,4,South
10,8,2,4,South
10,8,2,5,South
10,8,2,6,South
10,9,2,5,North
10,10,2,5,North
11,10,2,3,East
11,11,2,1,North
12,11,1,15,East
11,11,1,14,West
11,10,1,14,South
11,9,1,13,South
10,9,1,13,West
10,8,1,13,South
10,7,1,11,South
10,6,1,10,South
10,5,1,8,South
9,5,1,8,West
9,4,1,8,South
9,3,1,8,South
8,3,1,7,West
7,3,1,6,West
6,3,1,6,West
6,4,1,4,North
5,4,1,4,West
5,5,1,4,North
5,4,1,4,South
5,3,1,4,South
4,3,1,4,West
4,4,1,2,North
1,11,4,7,Stop
1,10,4,7,South
1,9,4,5,South
2,9,4,3,East
3,9,4,3,East
4,9,4,3,East
4,8,4,3,South
5,8,4,3,East
6,8,4,3,East
7,8,4,3,East
8,8,4,1,East
9,8,3,2,East
9,9,3,2,North
10,9,3,1,East
10,10,2,4,North
10,9,2,4,South
11,9,2,2,East
12,9,1,12,East
12,8,1,11,South
12,7,1,9,South
12,7,1,10,South
12,7,1,10,South
12,7,1,9,South
12,7,1,10,South
12,7,1,10,South
12,7,1,10,South
12,7,1,10,South
12,7,1,9,South
12,7,1,9,South
12,7,1,9,South
12,7,1,8,South
12,7,1,7,South
12,7,1,7,South
12,7,1,6,South
12,7,1,6,South
12,7,1,7,South
12,7,1,7,South
12,7,1,8,South
12,7,1,8,South
12,7,1,7,South
12,7,1,8,South
12,7,1,7,South
12,7,1,6,South
12,7,1,5,South
12,7,1,6,South
12,7,1,6,South
12,7,1,7,South
12,7,1,7,South
12,7,1,7,South
12,7,1,7,South
12,7,1,8,South
12,7,1,7,South
12,7,1,8,South
12,7,1,9,South
12,7,1,8,South
12,7,1,9,South
12,7,1,8,South
12,7,1,8,South
12,7,1,9,South
12,7,1,10,South
12,7,1,9,South
12,7,1,10,South
12,7,1,11,South
12,7,1,11,South
12,7,1,12,South
12,7,1,11,South
12,7,1,10,South
12,7,1,11,South
12,7,1,12,South
12,7,1,11,South
12,7,1,12,South
12,7,1,11,South
12,7,1,10,South
12,7,1,11,South
12,7,1,12,South
12,7,1,13,South
12,7,1,12,South
12,7,1,12,South
12,7,1,11,South
12,7,1,12,South
12,7,1,11,South
12,7,1,12,South
12,7,1,12,South
12,7,1,13,South
12,7,1,12,South
12,7,1,12,South
12,7,1,11,South
12,7,1,10,South
12,7,1,9,South
12,7,1,10,South
12,7,1,10,South
12,7,1,10,South
12,7,1,11,South
12,8,1,10,North
12,8,1,11,North
12,8,1,11,North
12,8,1,11,North
12,8,1,12,North
12,7,1,10,South
12,7,1,10,South
12,7,1,9,South
12,7,1,9,South
12,7,1,9,South
12,7,1,10,South
12,8,1,10,North
12,7,1,9,South
12,7,1,8,South
12,7,1,9,South
12,8,1,9,North
12,8,1,10,North
12,7,1,10,South
12,8,1,10,North
12,8,1,11,North
12,7,1,11,South
12,8,1,11,North
12,7,1,10,South
12,7,1,10,South
12,7,1,10,South
12,7,1,11,South
12,7,1,11,South
12,7,1,12,South
12,7,1,11,South
12,7,1,11,South
12,7,1,12,South
12,8,1,10,North
12,8,1,10,North
12,8,1,10,North
12,8,1,11,North
12,9,1,11,North
11,9,1,11,West
11,10,1,11,North
11,11,1,9,North
10,11,1,9,West
9,11,1,9,West
8,11,1,8,West
7,11,1,8,West
6,11,1,6,West
6,10,1,5,South
5,10,1,5,West
5,11,1,3,North
4,11,1,2,West
1,11,4,7,Stop
1,10,4,6,South
1,9,4,5,South
2,9,4,5,East
2,8,4,3,South
3,8,4,1,East
4,8,3,6,East
4,7,3,6,South
5,7,3,5,East
6,7,3,5,East
7,7,3,5,East
8,7,3,5,East
8,6,3,4,South
8,5,3,3,South
8,4,3,2,South
8,3,3,2,South
8,4,2,9,North
8,5,2,7,North
8,6,2,6,North
8,7,2,5,North
9,7,2,4,East
10,7,2,4,East
10,7,2,3,East
10,8,2,2,North
10,8,2,3,North
10,8,2,2,North
10,9,2,3,North
