@relation pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute pacmanX numeric
@attribute pacmanY numeric
@attribute livingGhosts numeric
@attribute score numeric
@attribute class {Stop,North,South,East,West}

@data
0.592593,0.266667,0,0.938312,North
0.592593,0.333333,0,0.936688,North
0.592593,0.4,0,0.935065,North
0.592593,0.466667,0,0.933442,North
0.592593,0.533333,0,0.931818,North
0.555556,0.533333,0,0.930195,West
0.518519,0.533333,0,0.928571,West
0,0.666667,1,0.060065,Stop
0,0.666667,1,0.058442,Stop
0,0.666667,1,0.056818,Stop
0.037037,0.666667,1,0.055195,East
0.074074,0.666667,1,0.053571,East
0.111111,0.666667,1,0.051948,East
0.148148,0.666667,1,0.050325,East
0.185185,0.666667,1,0.048701,East
0.222222,0.666667,1,0.047078,East
0.259259,0.666667,1,0.045455,East
0.296296,0.666667,1,0.043831,East
0.296296,0.6,1,0.042208,South
0.296296,0.533333,1,0.040584,South
0.333333,0.533333,1,0.038961,East
0.37037,0.533333,1,0.037338,East
0.407407,0.533333,1,0.035714,East
0.444444,0.533333,1,0.034091,East
0.481481,0.533333,1,0.032468,East
0.518519,0.533333,1,0.030844,East
0.555556,0.533333,0.666667,0.353896,East
0.592593,0.533333,0.666667,0.352273,East
0.592593,0.466667,0.666667,0.350649,South
0.592593,0.4,0.666667,0.349026,South
0.592593,0.333333,0.666667,0.347403,South
0.592593,0.266667,0.666667,0.345779,South
0.592593,0.2,0.666667,0.344156,South
0.555556,0.2,0.666667,0.342532,West
0.518519,0.2,0.666667,0.340909,West
0.481481,0.2,0.666667,0.339286,West
0.444444,0.2,0.666667,0.337662,West
0.407407,0.2,0.666667,0.336039,West
0.37037,0.2,0.333333,0.659091,West
0.333333,0.2,0.333333,0.657468,West
0.296296,0.2,0.333333,0.655844,West
0.296296,0.133333,0.333333,0.654221,South
0.296296,0.066667,0.333333,0.652597,South
0.296296,0,0.333333,0.650974,South
0.333333,0,0.333333,0.649351,East
0.37037,0,0.333333,0.647727,East
0.407407,0,0.333333,0.646104,East
0.444444,0,0.333333,0.644481,East
0.481481,0,0.333333,0.642857,East
0.518519,0,0,0.965909,East
0.481481,0,0,0.964286,West
0.444444,0,0,0.962662,West
0.407407,0,0,0.961039,West
0.37037,0,0,0.959416,West
0.333333,0,0,0.957792,West
0.296296,0,0,0.956169,West
0.259259,0,0,0.954545,West
0.222222,0,0,0.952922,West
0.185185,0,0,0.951299,West
0.148148,0,0,0.949675,West
0.111111,0,0,0.948052,West
0.074074,0,0,0.946429,West
0.037037,0,0,0.944805,West
0,0,0,0.943182,West
0,0.066667,0,0.941558,North
0.407407,0.466667,1,0.060065,Stop
0.407407,0.466667,1,0.058442,Stop
0.407407,0.466667,1,0.056818,Stop
0.407407,0.466667,1,0.055195,Stop
0.407407,0.466667,1,0.053571,Stop
0.444444,0.466667,1,0.051948,East
0.481481,0.466667,1,0.050325,East
0.518519,0.466667,1,0.048701,East
0.518519,0.4,1,0.047078,South
0.518519,0.333333,1,0.045455,South
0.518519,0.266667,1,0.043831,South
0.518519,0.2,1,0.042208,South
0.518519,0.133333,1,0.040584,South
0.481481,0.133333,1,0.038961,West
0.444444,0.133333,1,0.037338,West
0.444444,0.066667,0.666667,0.36039,South
0.444444,0,0.666667,0.358766,South
0.407407,0,0.666667,0.357143,West
0.37037,0,0.666667,0.355519,West
0.333333,0,0.666667,0.353896,West
0.296296,0,0.666667,0.352273,West
0.259259,0,0.666667,0.350649,West
0.222222,0,0.666667,0.349026,West
0.185185,0,0.666667,0.347403,West
0.148148,0,0.666667,0.345779,West
0.148148,0.066667,0.666667,0.344156,North
0.148148,0.133333,0.666667,0.342532,North
0.185185,0.133333,0.333333,0.665584,East
0.222222,0.133333,0.333333,0.663961,East
0.222222,0.2,0.333333,0.662338,North
0.185185,0.2,0.333333,0.660714,West
0.148148,0.2,0.333333,0.659091,West
0.111111,0.2,0.333333,0.657468,West
0.111111,0.266667,0.333333,0.655844,North
0.111111,0.333333,0.333333,0.654221,North
0.111111,0.4,0.333333,0.652597,North
0.074074,0.4,0.333333,0.650974,West
0.074074,0.466667,0.333333,0.649351,North
0.074074,0.533333,0.333333,0.647727,North
0.074074,0.6,0.333333,0.646104,North
0.074074,0.666667,0.333333,0.644481,North
0.074074,0.733333,0.333333,0.642857,North
0.111111,0.733333,0.333333,0.641234,East
0.148148,0.733333,0,0.964286,East
0.185185,0.733333,0,0.962662,East
0.222222,0.733333,0,0.961039,East
0.259259,0.733333,0,0.959416,East
0.407407,0.466667,1,0.060065,Stop
0.407407,0.466667,1,0.058442,Stop
0.407407,0.466667,1,0.056818,Stop
0.444444,0.466667,1,0.055195,East
0.481481,0.466667,1,0.053571,East
0.518519,0.466667,1,0.051948,East
0.518519,0.533333,1,0.050325,North
0.518519,0.6,1,0.048701,North
0.518519,0.666667,1,0.047078,North
0.518519,0.733333,1,0.045455,North
0.481481,0.733333,1,0.043831,West
0.444444,0.733333,1,0.042208,West
0.407407,0.733333,1,0.040584,West
0.37037,0.733333,1,0.038961,West
0.333333,0.733333,1,0.037338,West
0.333333,0.666667,1,0.035714,South
0.333333,0.6,1,0.034091,South
0.37037,0.6,1,0.032468,East
0.407407,0.6,1,0.030844,East
0.444444,0.6,0.666667,0.353896,East
0.407407,0.6,0.666667,0.352273,West
0.37037,0.6,0.666667,0.350649,West
0.333333,0.6,0.666667,0.349026,West
0.296296,0.6,0.666667,0.347403,West
0.259259,0.6,0.666667,0.345779,West
0.222222,0.6,0.666667,0.344156,West
0.185185,0.6,0.666667,0.342532,West
0.148148,0.6,0.333333,0.665584,West
0.185185,0.6,0.333333,0.663961,East
0.222222,0.6,0.333333,0.662338,East
0.259259,0.6,0.333333,0.660714,East
0.259259,0.666667,0.333333,0.659091,North
0.259259,0.733333,0.333333,0.657468,North
0.222222,0.733333,0.333333,0.655844,West
0.185185,0.733333,0.333333,0.654221,West
0.148148,0.733333,0.333333,0.652597,West
0.111111,0.733333,0.333333,0.650974,West
0.074074,0.733333,0.333333,0.649351,West
0.074074,0.666667,0.333333,0.647727,South
0.074074,0.6,0.333333,0.646104,South
0.074074,0.533333,0.333333,0.644481,South
0.074074,0.466667,0.333333,0.642857,South
0.074074,0.4,0.333333,0.641234,South
0.074074,0.333333,0.333333,0.63961,South
0.074074,0.266667,0.333333,0.637987,South
0.074074,0.2,0.333333,0.636364,South
0.111111,0.2,0.333333,0.63474,East
0.148148,0.2,0,0.957792,East
0.148148,0.133333,0,0.956169,South
0.148148,0.066667,0,0.954545,South
0.185185,0.066667,0,0.952922,East
0.222222,0.066667,0,0.951299,East
0.222222,0,0,0.949675,South
0.259259,0,0,0.948052,East
0.296296,0,0,0.946429,East
0.333333,0,0,0.944805,East
0.37037,0,0,0.943182,East
0.407407,0,0,0.941558,East
0.407407,0.066667,0,0.939935,North
0.407407,0.133333,0,0.938312,North
0.407407,0.2,0,0.936688,North
