Key_Dataset,Key_Run,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02103291744E7,455.0,233.0,126.0,107.0,0.0,54.07725321888412,45.92274678111588,0.0,0.38517879161528984,0.18551960044487129,0.39782301045244267,61.9917904664079,103.03603744377882,494.4126867226477,82783.80318503284,-82289.3904983102,2.121942861470591,355.2952926396259,-353.17334977815534,230.1361772659977,0.9877089153047112,46.54738509877639,1.0,14.0,0.0091324200913242,2.0,0.9908675799086758,217.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.931133251699289,0.9954337899543378,0.875,0.5407725321888412,0.15793019054603874,0.8420698094539613,0.4592274678111588,0.5497068060673798,0.5407725321888412,0.534752354259245,0.37674872113124575,0.7252460775175538,0.49173207547126896,0.5721868986143523,0.5407725321888412,0.011,0.001,0.015625,0.0,15.625,0.0,36564.0,36465.0,19371.0,66.09442060085837,28.927038626609555,'Number of leaves: 70\nSize of the tree: 139\n',139.0,70.0,70.0
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02103291744E7,455.0,233.0,125.0,108.0,0.0,53.648068669527895,46.351931330472105,0.0,0.37669672049935593,0.18716480788407014,0.4008829195889584,62.541540221150925,103.82855296973099,494.4126867226477,83858.90272070639,-83364.49003398375,2.121942861470591,359.9094537369373,-357.78751087546675,226.13283802579653,0.9705272018274529,45.737668975442574,1.0,14.0,0.0091324200913242,2.0,0.9908675799086758,217.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.931133251699289,0.9954337899543378,0.875,0.5364806866952789,0.16310072588672536,0.8368992741132746,0.463519313304721,0.5403048381469358,0.5364806866952789,0.5287032776905098,0.3670795795373874,0.7211026937255135,0.4851181387767305,0.5647189289529058,0.5364806866952789,0.009,0.0,0.015625,0.0,15.625,0.0,37040.0,32817.0,17499.0,65.66523605150215,28.841201716738308,'Number of leaves: 71\nSize of the tree: 141\n',141.0,71.0,71.0
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02103291744E7,455.0,233.0,139.0,94.0,0.0,59.65665236051502,40.34334763948498,0.0,0.462448458668761,0.16997231865655435,0.36908085505700133,56.79663139624839,95.59182802971924,494.4126867226477,58131.93672091132,-57637.524034188675,2.121942861470591,249.49329064768807,-247.37134778621748,254.62002121213544,1.0927897906100235,51.49949183140005,1.0,14.0,0.0136986301369863,3.0,0.9863013698630136,216.0,0.0,0.0,0.8235294117647058,1.0,0.9032258064516129,0.9012481272912645,0.9931506849315068,0.8235294117647058,0.5965665236051502,0.12732029830906474,0.8726797016909352,0.4034334763948498,0.6038720236288136,0.5965665236051502,0.5925656041656584,0.4599860454988155,0.7756837062744275,0.5426829041712841,0.6103362000625904,0.5965665236051502,0.008,0.001,0.015625,0.0,15.625,0.0,36560.0,32821.0,17503.0,75.9656652360515,34.420600858369184,'Number of leaves: 70\nSize of the tree: 139\n',139.0,70.0,70.0
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R1-2,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02103291744E7,455.0,233.0,113.0,120.0,0.0,48.497854077253216,51.502145922746784,0.0,0.2885134103516718,0.23048300935033506,0.4019569388304761,77.01641437050701,104.10672362320452,494.4126867226477,64637.925877168025,-64143.51319044538,2.121942861470591,277.4159908891331,-275.2940480276626,164.684203162447,0.7067991552036352,33.30905690428418,0.9285714285714286,13.0,0.0091324200913242,2.0,0.9908675799086758,217.0,0.07142857142857142,1.0,0.8666666666666667,0.9285714285714286,0.896551724137931,0.8902974393718733,0.9597195042400521,0.809053750255467,0.48497854077253216,0.19688081520900222,0.8031191847909976,0.5150214592274678,0.46291744930339307,0.48497854077253216,0.46950659693427343,0.283147643961165,0.6654126624314456,0.42210006999307464,0.4745471087625853,0.48497854077253216,0.006,0.001,0.015625,0.0,15.625,0.0,31190.0,29135.0,15593.0,72.1030042918455,44.80686695278977,'Number of leaves: 59\nSize of the tree: 117\n',117.0,59.0,59.0
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.02103291744E7,455.0,233.0,131.0,102.0,0.0,56.223175965665234,43.776824034334766,0.0,0.40995084165052886,0.18765227368786608,0.3799997474041409,62.70442801250015,98.41981779191262,494.4126867226477,57093.752001776156,-56599.33931505351,2.121942861470591,245.03756223938265,-242.91561937791207,220.15959572319267,0.9448909687690672,44.52951990018336,0.6428571428571429,9.0,0.0182648401826484,4.0,0.9817351598173516,215.0,0.35714285714285715,5.0,0.6923076923076923,0.6428571428571429,0.6666666666666666,0.6466952729775349,0.9840182648401826,0.665001665001665,0.5622317596566524,0.14759255046291203,0.8524074495370879,0.43776824034334766,0.5733867839099347,0.5622317596566524,0.5649586471521619,0.413714953889242,0.7441913936810826,0.5157199902016263,0.5543408648218086,0.5622317596566524,0.01,0.001,0.015625,0.0,15.625,0.0,35595.0,32824.0,17506.0,76.39484978540773,37.854077253218996,'Number of leaves: 68\nSize of the tree: 135\n',135.0,68.0,68.0
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02103291744E7,453.0,232.0,104.0,128.0,0.0,44.827586206896555,55.172413793103445,0.0,0.31038967070735224,0.22145425059891966,0.4678475079968364,69.20184821322357,116.95635919179114,538.7509303001768,1203.4741939555015,-664.7232636553247,2.3222022857766245,5.187388767049575,-2.8651864812729513,199.60565617968894,0.8603692076710729,37.04970979232913,0.5,23.0,0.04838709677419355,9.0,0.9516129032258065,177.0,0.5,23.0,0.71875,0.5,0.5897435897435898,0.5221697907027758,0.8198924731182796,0.5185918350858876,0.4482758620689655,0.137967306669246,0.862032693330754,0.5517241379310345,0.471997207458301,0.4482758620689655,0.4542777663413003,0.3204785962512613,0.6636526746707292,0.3484414154566397,0.45467494560915833,0.4482758620689655,0.0,0.014,0.0,0.015625,0.0,15.625,38049.0,36368.0,19351.0,44.827586206896555,20.00000000000005,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R3,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02103291744E7,453.0,232.0,104.0,128.0,0.0,44.827586206896555,55.172413793103445,0.0,0.31038967070735224,0.22145425059891966,0.4678475079968364,69.20184821322357,116.95635919179114,538.7509303001768,1203.4741939555015,-664.7232636553247,2.3222022857766245,5.187388767049575,-2.8651864812729513,199.60565617968894,0.8603692076710729,37.04970979232913,0.5,23.0,0.04838709677419355,9.0,0.9516129032258065,177.0,0.5,23.0,0.71875,0.5,0.5897435897435898,0.5221697907027758,0.8198924731182796,0.5185918350858876,0.4482758620689655,0.137967306669246,0.862032693330754,0.5517241379310345,0.471997207458301,0.4482758620689655,0.4542777663413003,0.3204785962512613,0.6636526746707292,0.3484414154566397,0.45467494560915833,0.4482758620689655,0.001,0.011,0.0,0.015625,0.0,15.625,34381.0,32736.0,17487.0,44.827586206896555,20.00000000000005,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R4,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02103291744E7,453.0,232.0,127.0,105.0,0.0,54.741379310344826,45.258620689655174,0.0,0.43448788188318327,0.18183030440032746,0.4236738536599951,56.81983114636627,105.91346659297331,538.7509303001768,980.4375415914807,-441.68661129130385,2.3222022857766245,4.226023886170175,-1.903821600393551,260.0417337470052,1.1208695420129535,48.267523844852995,1.0,46.0,0.043010752688172046,8.0,0.956989247311828,178.0,0.0,0.0,0.8518518518518519,1.0,0.92,0.9028915009705708,0.9891304347826086,0.919964203494161,0.5474137931034483,0.1136246392932566,0.8863753607067434,0.4525862068965517,0.5291379749082046,0.5474137931034483,0.5344495881023547,0.4246557287554124,0.7692661985539488,0.4896618833802946,0.537276955602537,0.5474137931034483,0.001,0.012,0.0,0.0,0.0,0.0,34369.0,32740.0,17491.0,54.741379310344826,20.00000000000005,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R1-2,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02103291744E7,453.0,232.0,71.0,161.0,0.0,30.603448275862068,69.39655172413794,0.0,0.13211580463776193,0.2755804121821847,0.5176106899680701,86.11563698954879,129.396567776152,538.7509303001768,1484.3709041013926,-945.6199738012158,2.3222022857766245,6.398150448712899,-4.075948162936275,117.97127847336539,0.5084968899714025,21.897183250827077,0.5,23.0,0.005376344086021506,1.0,0.9946236559139785,185.0,0.5,23.0,0.9583333333333334,0.5,0.6571428571428571,0.6475495154546378,0.6638031790556335,0.5989729685253781,0.30603448275862066,0.17372966742435234,0.8262703325756475,0.6939655172413793,0.3668460543120252,0.30603448275862066,0.31922777375736183,0.15792846902875302,0.6111951584691525,0.3429369764039144,0.3185254065726432,0.30603448275862066,0.0,0.014,0.0,0.015625,0.0,15.625,30679.0,29070.0,15589.0,32.758620689655174,21.206896551724174,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R5,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02103291744E7,453.0,232.0,106.0,126.0,0.0,45.689655172413794,54.310344827586206,0.0,0.3210071541391805,0.2201926960707824,0.4638320037497887,68.8076272636019,115.9525304890057,538.7509303001768,1209.5345752863193,-670.7836449861425,2.3222022857766245,5.213511100372066,-2.8913088145954418,202.9090088956708,0.8746077969640983,37.66286004974796,0.5,23.0,0.04838709677419355,9.0,0.9516129032258065,177.0,0.5,23.0,0.71875,0.5,0.5897435897435898,0.5221697907027758,0.8294179523141655,0.48698824941473984,0.45689655172413796,0.13601062372039785,0.8639893762796022,0.5431034482758621,0.47804077456990063,0.45689655172413796,0.46193416486135236,0.32995089807865113,0.6773062561461206,0.3604431051141303,0.46222427561169954,0.45689655172413796,0.0,0.015,0.0,0.015625,0.0,15.625,34388.0,32743.0,17494.0,45.689655172413794,21.034482758620758,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02103291744E7,455.0,233.0,123.0,110.0,0.0,52.78969957081545,47.21030042918455,0.0,0.36431955157618,0.19021484727922186,0.4322331324571032,63.56071772393301,111.9482484676835,494.4126867226477,976.4908753126671,-482.07818859001935,2.121942861470591,4.19094796271531,-2.069005101244718,211.10958174517077,0.9060497070608188,42.69906242587937,0.8571428571428571,12.0,0.0273972602739726,6.0,0.9726027397260274,213.0,0.14285714285714285,2.0,0.6666666666666666,0.8571428571428571,0.75,0.7385425969801062,0.9210697977821265,0.6992098149303388,0.5278969957081545,0.1599668145122892,0.8400331854877108,0.4721030042918455,0.5313262228820943,0.5278969957081545,0.5276410609879156,0.3630882259750567,0.6893127133119483,0.42307494566390247,0.5266072992770134,0.5278969957081545,0.0,0.011,0.0,0.015625,0.0,15.625,38186.0,36521.0,19427.0,52.78969957081545,20.00000000000005,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02103291744E7,455.0,233.0,123.0,110.0,0.0,52.78969957081545,47.21030042918455,0.0,0.36431955157618,0.19021484727922186,0.4322331324571032,63.56071772393301,111.9482484676835,494.4126867226477,976.4908753126671,-482.07818859001935,2.121942861470591,4.19094796271531,-2.069005101244718,211.10958174517077,0.9060497070608188,42.69906242587937,0.8571428571428571,12.0,0.0273972602739726,6.0,0.9726027397260274,213.0,0.14285714285714285,2.0,0.6666666666666666,0.8571428571428571,0.75,0.7385425969801062,0.9210697977821265,0.6992098149303388,0.5278969957081545,0.1599668145122892,0.8400331854877108,0.4721030042918455,0.5313262228820943,0.5278969957081545,0.5276410609879156,0.3630882259750567,0.6893127133119483,0.42307494566390247,0.5266072992770134,0.5278969957081545,0.0,0.012,0.0,0.0,0.0,0.0,34502.0,32873.0,17555.0,52.78969957081545,20.00000000000005,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02103291744E7,455.0,233.0,128.0,105.0,0.0,54.93562231759657,45.06437768240343,0.0,0.4006614404703576,0.18165761714819445,0.42231856078818675,60.701300088365606,109.38037745249085,494.4126867226477,934.2510317319136,-439.8383450092659,2.121942861470591,4.009661080394479,-1.887718218923888,224.90140308176203,0.9652420733122834,45.48859871954008,1.0,14.0,0.0273972602739726,6.0,0.9726027397260274,213.0,0.0,0.0,0.7,1.0,0.8235294117647058,0.8251193354953082,0.99706457925636,0.9224489795918368,0.5493562231759657,0.14151657761020434,0.8584834223897956,0.45064377682403434,0.5594505963971641,0.5493562231759657,0.5502601214071604,0.39961441928575475,0.7177652255540158,0.4688413785334092,0.5598243195867255,0.5493562231759657,0.0,0.01,0.0,0.0,0.0,0.0,34506.0,32877.0,17559.0,54.93562231759657,20.00000000000005,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02103291744E7,455.0,233.0,91.0,142.0,0.0,39.05579399141631,60.94420600858369,0.0,0.17739489321498722,0.23512376115158942,0.47228369914858565,78.56713199053259,122.32133293199067,494.4126867226477,1160.7462970101142,-666.3336102874664,2.121942861470591,4.981743763991906,-2.859800902521315,146.60472575699524,0.6292048315750869,29.652298513779154,1.0,14.0,0.0,0.0,1.0,219.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3905579399141631,0.22342682227448676,0.7765731777255132,0.6094420600858369,0.3960960271740378,0.3905579399141631,0.39062910179868965,0.16576363434980576,0.6190934776228152,0.374786125525844,0.44140643651816835,0.3905579399141631,0.0,0.008,0.0,0.015625,0.0,15.625,30784.0,29191.0,15649.0,45.06437768240343,22.145922746781167,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02103291744E7,455.0,233.0,120.0,113.0,0.0,51.502145922746784,48.497854077253216,0.0,0.3467559856097258,0.19684097168955364,0.4339318773067571,65.77485205294533,112.38822286166663,494.4126867226477,1014.0639839270412,-519.6512972043936,2.121942861470591,4.352205939601036,-2.2302630781304447,202.81046603439512,0.8704311846969748,41.02048177177265,0.8571428571428571,12.0,0.0273972602739726,6.0,0.9726027397260274,213.0,0.14285714285714285,2.0,0.6666666666666666,0.8571428571428571,0.75,0.7385425969801062,0.837573385518591,0.4398607472641807,0.5150214592274678,0.16151015848868688,0.8384898415113131,0.48497854077253216,0.5174003502941329,0.5150214592274678,0.5129349240063661,0.3481293327507941,0.6917996572774934,0.4264177313482016,0.5086532248479151,0.5150214592274678,0.0,0.011,0.0,0.015625,0.0,15.625,34509.0,32880.0,17562.0,52.78969957081545,21.287553648068737,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02103291744E7,455.0,233.0,123.0,110.0,0.0,52.78969957081545,47.21030042918455,0.0,0.36431955157618,0.19021484727922186,0.4322331324571032,63.56071772393301,111.9482484676835,494.4126867226477,976.4908753126671,-482.07818859001935,2.121942861470591,4.19094796271531,-2.069005101244718,211.10958174517077,0.9060497070608188,42.69906242587937,0.8571428571428571,12.0,0.0273972602739726,6.0,0.9726027397260274,213.0,0.14285714285714285,2.0,0.6666666666666666,0.8571428571428571,0.75,0.7385425969801062,0.9210697977821265,0.6992098149303388,0.5278969957081545,0.1599668145122892,0.8400331854877108,0.4721030042918455,0.5313262228820943,0.5278969957081545,0.5276410609879156,0.3630882259750567,0.6893127133119483,0.42307494566390247,0.5266072992770134,0.5278969957081545,0.0,0.014,0.0,0.015625,0.0,15.625,38130.0,36465.0,19371.0,52.78969957081545,20.00000000000005,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R3,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02103291744E7,455.0,233.0,123.0,110.0,0.0,52.78969957081545,47.21030042918455,0.0,0.36431955157618,0.19021484727922186,0.4322331324571032,63.56071772393301,111.9482484676835,494.4126867226477,976.4908753126671,-482.07818859001935,2.121942861470591,4.19094796271531,-2.069005101244718,211.10958174517077,0.9060497070608188,42.69906242587937,0.8571428571428571,12.0,0.0273972602739726,6.0,0.9726027397260274,213.0,0.14285714285714285,2.0,0.6666666666666666,0.8571428571428571,0.75,0.7385425969801062,0.9210697977821265,0.6992098149303388,0.5278969957081545,0.1599668145122892,0.8400331854877108,0.4721030042918455,0.5313262228820943,0.5278969957081545,0.5276410609879156,0.3630882259750567,0.6893127133119483,0.42307494566390247,0.5266072992770134,0.5278969957081545,0.0,0.013,0.0,0.015625,0.0,15.625,34446.0,32817.0,17499.0,52.78969957081545,20.00000000000005,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R4,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02103291744E7,455.0,233.0,129.0,104.0,0.0,55.36480686695279,44.63519313304721,0.0,0.4056414029923963,0.17996139497151814,0.4198090047290733,60.13450364470767,108.73040320444522,494.4126867226477,926.410279599976,-431.99759287732826,2.121942861470591,3.976009783690884,-1.854066922220293,227.0417515776175,0.9744281183588734,45.921505995856826,1.0,14.0,0.0273972602739726,6.0,0.9726027397260274,213.0,0.0,0.0,0.7,1.0,0.8235294117647058,0.8251193354953082,0.99706457925636,0.9224489795918368,0.5536480686695279,0.14051741781276128,0.8594825821872388,0.44635193133047213,0.5619679056333847,0.5536480686695279,0.5539266925345849,0.40461640733146487,0.71893195127178,0.47178999049418324,0.5619408313120281,0.5536480686695279,0.0,0.012,0.0,0.0,0.0,0.0,34450.0,32821.0,17503.0,55.36480686695279,20.085836909871297,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R1-2,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02103291744E7,455.0,233.0,90.0,143.0,0.0,38.62660944206009,61.37339055793991,0.0,0.16966132529219724,0.23680450007547513,0.4740778816505543,79.1287546705535,122.78602564859237,494.4126867226477,1169.5645260496467,-675.1518393269989,2.121942861470591,5.019590240556424,-2.897647379085832,142.76631883552497,0.6127309821267166,28.875941631249656,0.9285714285714286,13.0,0.0,0.0,1.0,219.0,0.07142857142857142,1.0,1.0,0.9285714285714286,0.962962962962963,0.9614315624893169,0.9696673189823874,0.9335714285714286,0.38626609442060084,0.22669411830186212,0.7733058816981377,0.6137339055793991,0.3928640777328271,0.38626609442060084,0.3870807983699818,0.1596873718337334,0.6189728133696676,0.3747143136941845,0.4333026279861723,0.38626609442060084,0.001,0.012,0.0,0.0,0.0,0.0,30728.0,29135.0,15593.0,44.63519313304721,22.145922746781167,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R5,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02103291744E7,455.0,233.0,119.0,114.0,0.0,51.072961373390555,48.927038626609445,0.0,0.34133458972896563,0.1976872269549414,0.4344260411743756,66.05763014737423,112.51621115150789,494.4126867226477,1015.0561218092681,-520.6434350866205,2.121942861470591,4.356464042099863,-2.2345211806292724,201.81832815216808,0.8661730821981463,40.81981178314358,0.8571428571428571,12.0,0.0273972602739726,6.0,0.9726027397260274,213.0,0.14285714285714285,2.0,0.6666666666666666,0.8571428571428571,0.75,0.7385425969801062,0.837573385518591,0.4398607472641807,0.5107296137339056,0.1632812156097514,0.8367187843902486,0.4892703862660944,0.514449739123117,0.5107296137339056,0.5089191249665016,0.342404427524868,0.6915547593818249,0.4256927675527593,0.5067669006618445,0.5107296137339056,0.0,0.023,0.0,0.0,0.0,0.0,34453.0,32824.0,17506.0,52.78969957081545,21.373390557939985,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02103291744E7,453.0,232.0,107.0,125.0,0.0,46.12068965517241,53.87931034482759,0.0,0.3265836893925321,0.22281925719839346,0.42102917131956485,69.62839671816924,105.25232719932791,538.7509303001768,1161.8900899610942,-623.1391596609174,2.3222022857766245,5.008146939487475,-2.685944653710851,209.52193068438,0.9031117701912932,38.890314410712996,0.6304347826086957,29.0,0.06451612903225806,12.0,0.9354838709677419,174.0,0.3695652173913043,17.0,0.7073170731707317,0.6304347826086957,0.6666666666666667,0.5915354618340445,0.8497545582047685,0.5896793649186229,0.46120689655172414,0.13476930889394012,0.8652306911060598,0.5387931034482759,0.4822011075692792,0.46120689655172414,0.46601856153159943,0.33547543316988576,0.6890031546726637,0.4212716153029479,0.46666825034643,0.46120689655172414,0.001,0.015,0.0,0.015625,0.0,15.625,38049.0,36368.0,19351.0,55.172413793103445,31.03448275862077,?,?,?,?
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R3,1,weka.classifiers.lazy.IBk,'-K 3 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,2.02103291744E7,453.0,232.0,107.0,125.0,0.0,46.12068965517241,53.87931034482759,0.0,0.3265836893925321,0.22281887847736528,0.42091563440770446,69.62827837230306,105.2239443104205,538.7509303001768,1161.2478222052057,-622.4968919050289,2.3222022857766245,5.0053785439879555,-2.6831762582113314,209.52224774125452,0.9031131368157522,38.89037326107532,0.6304347826086957,29.0,0.06451612903225806,12.0,0.9354838709677419,174.0,0.3695652173913043,17.0,0.7073170731707317,0.6304347826086957,0.6666666666666667,0.5915354618340445,0.8497545582047685,0.5896793649186229,0.46120689655172414,0.13476930889394012,0.8652306911060598,0.5387931034482759,0.4822011075692792,0.46120689655172414,0.46601856153159943,0.33547543316988576,0.6894507635295255,0.4213785096762611,0.46666825034643,0.46120689655172414,0.0,0.017,0.0,0.0,0.0,0.0,34381.0,32736.0,17487.0,55.172413793103445,31.03448275862077,?,?,?,?
