Key_Dataset,Key_Run,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0210329175300002E7,455.0,420.0,199.0,221.0,0.0,47.38095238095238,52.61904761904762,0.0,0.3422619047619047,0.2144317190745763,0.436457794422429,67.00991221080582,109.11444860560783,975.2097998526833,198806.0487587131,-197830.8389588604,2.3219280948873413,473.3477351397931,-471.0258070449057,388.42851337989697,0.9248297937616594,39.830251238100104,0.8571428571428571,72.0,0.0,0.0,1.0,336.0,0.14285714285714285,12.0,1.0,0.8571428571428571,0.923076923076923,0.9097176522946842,0.9285714285714286,0.8857142857142857,0.4738095238095238,0.13154761904761905,0.868452380952381,0.5261904761904762,0.5239249445533168,0.4738095238095238,0.4861718406465223,0.36420928205507924,0.6786104024943311,0.4187447389445071,0.48617184064652225,0.4738095238095238,0.008,0.001,0.015625,0.0,15.625,0.0,29845.0,36522.0,33827.0,55.95238095238095,29.666666666666824,'Number of leaves: 56\nSize of the tree: 111\n',111.0,56.0,56.0
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R3,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0210329175300002E7,455.0,420.0,194.0,226.0,0.0,46.19047619047619,53.80952380952381,0.0,0.3273809523809524,0.21863085327371057,0.44256517081441143,68.32214164803528,110.64129270360345,975.2097998526833,205248.34573996728,-204273.1359401146,2.3219280948873413,488.68653747611256,-486.3646093812252,376.15910583084525,0.8956169186448696,38.5721211874274,0.8571428571428571,72.0,0.020833333333333332,7.0,0.9791666666666666,329.0,0.14285714285714285,12.0,0.9113924050632911,0.8571428571428571,0.8834355828220858,0.8560233064057982,0.9181547619047619,0.809764918625678,0.46190476190476193,0.13452380952380952,0.8654761904761905,0.5380952380952381,0.502724136488934,0.46190476190476193,0.4697987761621202,0.3449229344547034,0.6698625283446713,0.4020141858626354,0.4697987761621202,0.46190476190476193,0.009,0.001,0.0,0.0,0.0,0.0,30805.0,32874.0,30459.0,54.523809523809526,29.619047619047777,'Number of leaves: 58\nSize of the tree: 115\n',115.0,58.0,58.0
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R4,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0210329175300002E7,455.0,420.0,195.0,225.0,0.0,46.42857142857143,53.57142857142857,0.0,0.33035714285714285,0.21483048926845927,0.4415006390144871,67.13452789639425,110.37515975362237,975.2097998526833,191318.8823939589,-190343.6725941062,2.3219280948873413,455.52114855704497,-453.19922046215765,383.95447337421376,0.9141773175576519,39.37147405945003,0.8571428571428571,72.0,0.0,0.0,1.0,336.0,0.14285714285714285,12.0,1.0,0.8571428571428571,0.923076923076923,0.9097176522946842,0.9285714285714286,0.8857142857142857,0.4642857142857143,0.13392857142857142,0.8660714285714286,0.5357142857142857,0.4996741713570982,0.4642857142857143,0.4684117825506911,0.3458869540687523,0.6881058673469389,0.4114901360272759,0.4684117825506911,0.4642857142857143,0.024,0.001,0.015625,0.0,15.625,0.0,30325.0,32878.0,30463.0,57.61904761904762,28.095238095238244,'Number of leaves: 57\nSize of the tree: 113\n',113.0,57.0,57.0
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R1-2,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0210329175300002E7,455.0,420.0,182.0,238.0,0.0,43.333333333333336,56.666666666666664,0.0,0.29166666666666663,0.23176768021488559,0.4525860411023069,72.42740006715252,113.14651027557731,975.2097998526833,209573.92977297635,-208598.71997312366,2.3219280948873413,498.98554707851514,-496.66361898362777,342.335102370743,0.8150835770731977,35.10373895160371,0.8571428571428571,72.0,0.017857142857142856,6.0,0.9821428571428571,330.0,0.14285714285714285,12.0,0.9230769230769231,0.8571428571428571,0.888888888888889,0.8632940710855079,0.9196428571428571,0.8197802197802198,0.43333333333333335,0.14166666666666666,0.8583333333333333,0.5666666666666667,0.42116873812076,0.43333333333333335,0.4207665967174457,0.28581124821610066,0.6461203231292517,0.36870816898760767,0.42076659671744554,0.43333333333333335,0.01,0.001,0.0,0.0,0.0,0.0,32699.0,29192.0,27057.0,52.857142857142854,30.714285714285893,'Number of leaves: 62\nSize of the tree: 123\n',123.0,62.0,62.0
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.supervised.instance.Resample-B1.0-S1-Z100.0-weka.filters.unsupervised.attribute.Remove-R5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0210329175300002E7,455.0,420.0,168.0,252.0,0.0,40.0,60.0,0.0,0.25,0.24119814364492276,0.46408926313450966,75.37441988903916,116.02231578362803,975.2097998526833,214961.08748134517,-213985.87768149248,2.3219280948873413,511.81211305082184,-509.49018495593447,311.7392273529494,0.7422362556022605,31.966375584006766,0.6309523809523809,53.0,0.041666666666666664,14.0,0.9583333333333334,322.0,0.36904761904761907,31.0,0.7910447761194029,0.6309523809523809,0.7019867549668874,0.6437399182951633,0.7983985260770975,0.6046107331821617,0.4,0.15,0.85,0.6,0.42095215878549846,0.4,0.40664518042440534,0.25935219387937025,0.649326814058957,0.34112572043106637,0.4066451804244054,0.4,0.009,0.001,0.0,0.0,0.0,0.0,33716.0,32881.0,30466.0,51.666666666666664,29.333333333333467,'Number of leaves: 64\nSize of the tree: 127\n',127.0,64.0,64.0
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0210329175300002E7,458.0,423.0,179.0,244.0,0.0,42.31678486997636,57.68321513002364,0.0,0.24797808314996428,0.23294223840439549,0.44735432978290757,76.61350658844758,114.14564132594421,923.2339835084299,192456.6219711806,-191533.38798767218,2.1825862494289123,454.98019378529693,-452.79760753586805,303.79236880278944,0.7181852690373273,32.90524116631107,0.8947368421052632,17.0,0.012376237623762377,5.0,0.9876237623762376,399.0,0.10526315789473684,2.0,0.7727272727272727,0.8947368421052632,0.8292682926829269,0.8230572898912445,0.9411803022407504,0.6961156921963193,0.4231678486997636,0.18429305156505651,0.8157069484349434,0.5768321513002365,0.42483207065813744,0.4231678486997636,0.41362354692767206,0.23191946862035112,0.6475685536690576,0.3840775199617493,0.48139507833230344,0.4231678486997636,0.009,0.002,0.015625,0.0,15.625,0.0,36620.0,36752.0,34057.0,54.60992907801418,30.685579196217645,'Number of leaves: 70\nSize of the tree: 139\n',139.0,70.0,70.0
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0210329175300002E7,458.0,423.0,181.0,242.0,0.0,42.78959810874704,57.21040189125296,0.0,0.2555470710155994,0.2294111490577034,0.44846287483686414,75.45214942634483,114.42849448662331,923.2339835084299,202081.45313187758,-201158.21914836916,2.1825862494289123,477.73393175384774,-475.5513455044188,312.57785612952466,0.7389547426229898,33.856840379909016,0.8947368421052632,17.0,0.012376237623762377,5.0,0.9876237623762376,399.0,0.10526315789473684,2.0,0.7727272727272727,0.8947368421052632,0.8292682926829269,0.8230572898912445,0.9411803022407504,0.6961156921963193,0.42789598108747046,0.18033464838447247,0.8196653516155274,0.5721040189125296,0.43764494149294086,0.42789598108747046,0.42012450739589136,0.24331164847199208,0.6501693578595538,0.38960285596893657,0.48569060568431033,0.42789598108747046,0.008,0.001,0.015625,0.0,15.625,0.0,37096.0,33080.0,30665.0,52.95508274231678,28.93617021276615,'Number of leaves: 71\nSize of the tree: 141\n',141.0,71.0,71.0
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0210329175300002E7,458.0,423.0,182.0,241.0,0.0,43.026004728132385,56.973995271867615,0.0,0.26337505058095845,0.2259026695732762,0.4396350358881429,74.29822853189135,112.17600854597546,923.2339835084299,160315.970829551,-159392.73684604256,2.1825862494289123,378.9975669729338,-376.8149807235049,320.88383889843413,0.7585906356936977,34.75650210351081,0.8947368421052632,17.0,0.01485148514851485,6.0,0.9851485148514851,398.0,0.10526315789473684,2.0,0.7391304347826086,0.8947368421052632,0.8095238095238095,0.8037105322574218,0.9399426784783742,0.6660553635089883,0.4302600472813239,0.17435739478408838,0.8256426052159116,0.5697399527186762,0.43878809750666026,0.4302600472813239,0.4209288228473156,0.24845985381560742,0.6765755778749339,0.39619475213122196,0.4875200386076926,0.4302600472813239,0.017,0.001,0.0,0.0,0.0,0.0,35648.0,33084.0,30669.0,61.46572104018912,31.016548463357122,'Number of leaves: 68\nSize of the tree: 135\n',135.0,68.0,68.0
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0210329175300002E7,458.0,423.0,157.0,266.0,0.0,37.11583924349882,62.88416075650118,0.0,0.1582719281840284,0.264766839069954,0.46401294645939434,87.08045440120404,118.39620594004646,923.2339835084299,192546.51888834164,-191623.2849048332,2.1825862494289123,455.192716048089,-453.0101297986601,208.10056076083214,0.4919635006166244,22.540392195055286,0.8947368421052632,17.0,0.022277227722772276,9.0,0.9777227722772277,395.0,0.10526315789473684,2.0,0.6538461538461539,0.8947368421052632,0.7555555555555555,0.7523689923894529,0.9273710265763419,0.5897483753026866,0.37115839243498816,0.22649564477951986,0.7735043552204801,0.6288416075650118,0.3357248154493684,0.37115839243498816,0.3321260734468785,0.13190849447427894,0.5737493165502636,0.3030201451012896,0.39121943035713513,0.37115839243498816,0.009,0.001,0.0,0.0,0.0,0.0,29366.0,29430.0,27295.0,55.7919621749409,39.29078014184388,'Number of leaves: 55\nSize of the tree: 109\n',109.0,55.0,55.0
pacman_info-weka.filters.unsupervised.attribute.Remove-R6-9-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,2.0210329175300002E7,458.0,423.0,182.0,241.0,0.0,43.026004728132385,56.973995271867615,0.0,0.26243705504427856,0.23134211716383435,0.42573660278327946,76.08723492537021,108.6297244160102,923.2339835084299,132471.2791655014,-131548.04518199296,2.1825862494289123,313.17087273168175,-310.9882864822529,309.7255431083016,0.7322116858352284,33.547892369743295,0.6842105263157895,13.0,0.04455445544554455,18.0,0.9554455445544554,386.0,0.3157894736842105,6.0,0.41935483870967744,0.6842105263157895,0.5200000000000001,0.50838195707901,0.8232152162584679,0.34361909501887106,0.4302600472813239,0.1708431086232475,0.8291568913767525,0.5697399527186762,0.44375047091253544,0.4302600472813239,0.4295696032046102,0.2547785926139623,0.6795757313575129,0.40868115110744,0.4433047780871237,0.4302600472813239,0.008,0.001,0.015625,0.0,15.625,0.0,29839.0,29419.0,27284.0,68.08510638297872,39.52718676122937,'Number of leaves: 56\nSize of the tree: 111\n',111.0,56.0,56.0
