@relation 'pacman_info-weka.filters.unsupervised.attribute.Remove-R6-8-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,7,6-weka.filters.supervised.instance.ClassBalancer-num-intervals10-weka.filters.unsupervised.attribute.Remove-R4'

@attribute pacmanX numeric
@attribute pacmanY numeric
@attribute livingGhosts numeric
@attribute score numeric
@attribute class {Stop,North,South,East,West}
@attribute score2 numeric

@data
1,6,4,0,Stop,-1,{0.488571}
1,5,4,-1,South,-2,{0.488571}
1,4,4,-2,South,-3,{0.488571}
1,3,4,-3,South,-4,{0.488571}
1,4,4,-4,North,-5,{0.488571}
2,4,4,-5,East,-6,{0.488571}
3,4,4,-6,East,-7,{0.488571}
3,3,4,-7,South,-8,{0.488571}
3,4,4,-8,North,191,{0.502941}
4,4,3,191,East,190,{0.502941}
4,3,3,190,South,189,{0.502941}
5,3,2,389,East,388,{0.732857}
5,4,2,388,North,387,{0.732857}
5,3,2,387,South,386,{0.732857}
6,3,2,386,East,385,{0.732857}
7,3,2,385,East,384,{0.732857}
8,3,2,384,East,383,{0.732857}
9,3,2,383,East,382,{0.732857}
10,3,2,382,East,381,{0.732857}
11,3,2,381,East,380,{0.732857}
12,3,2,380,East,379,{0.732857}
13,3,2,379,East,378,{1.2825}
14,3,2,378,East,377,{1.2825}
14,4,2,377,North,576,{0.294828}
15,4,1,576,East,575,{0.294828}
14,4,1,575,West,574,{0.294828}
13,4,1,574,West,573,{0.294828}
12,4,1,573,West,572,{0.294828}
11,4,1,572,West,571,{0.294828}
10,4,1,571,West,570,{0.294828}
10,3,1,570,South,569,{0.294828}
9,3,1,569,West,568,{0.294828}
8,3,1,568,West,767,{5.7}
1,6,4,0,Stop,-1,{0.488571}
1,5,4,-1,South,-2,{0.488571}
1,4,4,-2,South,-3,{0.488571}
2,4,4,-3,East,-4,{0.488571}
2,3,4,-4,South,-5,{0.488571}
2,4,4,-5,North,-6,{0.488571}
3,4,4,-6,East,-7,{0.488571}
4,4,4,-7,East,-8,{0.488571}
4,3,4,-8,South,191,{0.502941}
5,3,3,191,East,190,{0.502941}
5,4,3,190,North,189,{0.502941}
6,4,3,189,East,188,{0.502941}
7,4,3,188,East,187,{0.502941}
7,5,3,187,North,186,{0.502941}
7,6,3,186,North,385,{0.732857}
8,6,2,385,East,384,{0.732857}
9,6,2,384,East,383,{0.732857}
10,6,2,383,East,382,{0.732857}
